ac_num,date,hour,srch_rqst,srch_which_got_e,srch_fr_q,srch_which_got_q,booking,done_ride,earning,cancel_ride,drvr_cancel,rider_cancel,cnvr_rate,bkng_cancel_rate,q_accept_rate
178,2025-06-09,23,11,11,9,2,2,1,366,1,1,0,0.0909,0.5,0.2222
178,2025-06-10,0,8,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0
178,2025-06-10,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
178,2025-06-10,2,2,2,1,1,1,1,1212,0,0,0,0.5,0.0,1.0
178,2025-06-10,3,2,2,1,0,0,0,0,0,0,0,0.0,0.0,0.0
178,2025-06-10,4,12,12,4,2,2,2,466,0,0,0,0.1667,0.0,0.5
178,2025-06-10,5,6,6,4,2,2,1,116,1,0,1,0.1667,0.5,0.5
178,2025-06-10,6,18,18,11,4,4,3,466,1,0,1,0.1667,0.25,0.3636
178,2025-06-10,7,56,53,39,14,14,10,2228,4,1,3,0.1786,0.2857,0.359
178,2025-06-10,8,69,65,40,17,17,9,2501,8,5,3,0.1304,0.4706,0.425
178,2025-06-10,9,111,111,56,23,22,15,3005,7,4,2,0.1351,0.3182,0.4107
178,2025-06-10,10,92,88,59,19,19,14,3982,5,3,2,0.1522,0.2632,0.322
178,2025-06-10,11,107,106,53,15,15,5,1943,10,5,5,0.0467,0.6667,0.283
178,2025-06-10,12,97,97,72,15,15,10,1873,5,2,3,0.1031,0.3333,0.2083
178,2025-06-10,13,41,41,25,13,13,8,1449,5,2,3,0.1951,0.3846,0.52
178,2025-06-10,14,49,49,23,13,13,9,2097,4,1,3,0.1837,0.3077,0.5652
178,2025-06-10,15,65,65,43,17,17,10,2374,7,3,4,0.1538,0.4118,0.3953
178,2025-06-10,16,61,61,35,17,16,10,3489,6,3,3,0.1639,0.375,0.4857
178,2025-06-10,17,77,74,45,20,20,13,3684,6,4,2,0.1688,0.3,0.4444
178,2025-06-10,18,64,64,31,17,17,7,1092,4,4,0,0.1094,0.2353,0.5484
178,2025-06-10,19,29,27,17,10,10,0,0,6,2,3,0.0,0.6,0.5882
179,2025-06-03,0,210,209,121,113,112,52,43054,60,32,28,0.2476,0.5357,0.9339
179,2025-06-03,1,193,191,119,94,94,42,33807,52,35,17,0.2176,0.5532,0.7899
179,2025-06-03,2,95,91,38,36,36,20,16436,16,5,11,0.2105,0.4444,0.9474
179,2025-06-03,3,35,34,18,13,13,8,5394,5,2,3,0.2286,0.3846,0.7222
179,2025-06-03,4,32,32,15,14,14,6,4957,8,4,4,0.1875,0.5714,0.9333
179,2025-06-03,5,27,27,9,9,8,2,1282,6,0,6,0.0741,0.75,1.0
179,2025-06-03,6,31,28,10,7,7,4,3064,3,0,3,0.129,0.4286,0.7
179,2025-06-03,7,31,29,11,11,11,8,4887,3,0,3,0.2581,0.2727,1.0
179,2025-06-03,8,111,90,31,22,22,15,10181,7,2,5,0.1351,0.3182,0.7097
179,2025-06-03,9,116,105,39,34,34,18,11952,16,9,7,0.1552,0.4706,0.8718
179,2025-06-03,10,109,96,40,36,36,28,19028,8,4,4,0.2569,0.2222,0.9
179,2025-06-03,11,104,102,34,27,27,16,11063,11,7,4,0.1538,0.4074,0.7941
179,2025-06-03,12,135,131,53,49,49,30,21950,19,8,11,0.2222,0.3878,0.9245
179,2025-06-03,13,108,101,41,35,35,22,15728,13,9,4,0.2037,0.3714,0.8537
179,2025-06-03,14,113,111,46,36,36,27,20208,9,5,4,0.2389,0.25,0.7826
179,2025-06-03,15,100,97,51,32,32,22,17261,10,5,5,0.22,0.3125,0.6275
179,2025-06-03,16,130,130,40,26,26,20,15404,6,2,4,0.1538,0.2308,0.65
179,2025-06-03,17,167,166,74,70,69,34,26134,35,22,13,0.2036,0.5072,0.9459
179,2025-06-03,18,193,191,105,70,65,39,29406,26,15,11,0.2021,0.4,0.6667
179,2025-06-03,19,229,229,128,104,99,44,35304,55,36,19,0.1921,0.5556,0.8125
179,2025-06-03,20,250,249,142,95,95,58,48525,37,19,18,0.232,0.3895,0.669
179,2025-06-03,21,157,157,85,62,61,33,26780,28,16,11,0.2102,0.459,0.7294
179,2025-06-03,22,160,157,62,51,51,28,25619,23,10,13,0.175,0.451,0.8226
179,2025-06-03,23,155,155,78,61,61,36,33137,25,11,10,0.2323,0.4098,0.7821
179,2025-06-09,0,467,467,327,148,147,65,56794,82,38,44,0.1392,0.5578,0.4526
179,2025-06-09,1,714,709,535,168,167,62,58024,105,63,42,0.0868,0.6287,0.314
179,2025-06-09,2,547,547,462,208,205,86,82049,119,67,52,0.1572,0.5805,0.4502
179,2025-06-09,3,45,36,12,12,12,10,8159,2,2,0,0.2222,0.1667,1.0
179,2025-06-09,4,61,61,25,21,20,15,12235,5,1,4,0.2459,0.25,0.84
179,2025-06-09,5,26,26,7,5,5,4,3057,1,0,1,0.1538,0.2,0.7143
179,2025-06-09,6,47,43,24,21,21,12,7879,9,7,2,0.2553,0.4286,0.875
179,2025-06-09,7,67,65,26,18,17,9,7736,8,4,4,0.1343,0.4706,0.6923
179,2025-06-09,8,88,85,37,28,28,20,16835,8,1,7,0.2273,0.2857,0.7568
179,2025-06-09,9,143,143,64,60,59,33,25287,26,8,18,0.2308,0.4407,0.9375
179,2025-06-09,10,98,96,40,33,31,18,12239,13,5,8,0.1837,0.4194,0.825
179,2025-06-09,11,112,112,32,30,30,19,14879,11,5,6,0.1696,0.3667,0.9375
179,2025-06-09,12,174,169,92,76,76,44,35701,32,19,13,0.2529,0.4211,0.8261
179,2025-06-09,13,111,108,59,49,48,22,15321,26,14,12,0.1982,0.5417,0.8305
179,2025-06-09,14,149,145,71,55,55,32,22466,23,14,9,0.2148,0.4182,0.7746
179,2025-06-09,15,159,155,88,51,51,27,20297,24,12,12,0.1698,0.4706,0.5795
179,2025-06-09,16,144,143,65,49,48,27,19608,21,10,11,0.1875,0.4375,0.7538
179,2025-06-09,17,175,174,95,62,62,23,15022,39,22,17,0.1314,0.629,0.6526
179,2025-06-09,18,218,217,112,98,97,50,44482,47,25,22,0.2294,0.4845,0.875
179,2025-06-09,19,224,224,118,104,103,46,38314,57,33,24,0.2054,0.5534,0.8814
179,2025-06-09,20,261,254,140,110,110,49,46339,61,37,24,0.1877,0.5545,0.7857
179,2025-06-09,21,226,225,108,84,84,46,45968,38,19,19,0.2035,0.4524,0.7778
179,2025-06-09,22,177,177,57,52,52,35,32592,17,11,6,0.1977,0.3269,0.9123
179,2025-06-09,23,283,283,159,108,107,52,47637,55,24,25,0.1837,0.514,0.6792
179,2025-06-10,0,412,411,289,159,159,75,63311,84,42,42,0.182,0.5283,0.5502
179,2025-06-10,1,310,310,233,136,135,62,54642,73,32,41,0.2,0.5407,0.5837
179,2025-06-10,2,92,92,48,42,42,25,21787,17,11,6,0.2717,0.4048,0.875
179,2025-06-10,3,40,40,16,10,10,5,3743,5,4,1,0.125,0.5,0.625
179,2025-06-10,4,52,52,24,24,24,12,9799,12,3,9,0.2308,0.5,1.0
179,2025-06-10,5,34,34,16,11,11,8,5157,3,1,2,0.2353,0.2727,0.6875
179,2025-06-10,6,26,26,17,15,15,10,7250,5,3,2,0.3846,0.3333,0.8824
179,2025-06-10,7,43,41,12,9,9,4,2536,5,0,5,0.093,0.5556,0.75
179,2025-06-10,8,88,80,27,18,18,13,10199,5,4,1,0.1477,0.2778,0.6667
179,2025-06-10,9,100,98,41,32,32,21,13850,11,4,7,0.21,0.3438,0.7805
179,2025-06-10,10,116,106,34,24,24,13,9217,11,7,4,0.1121,0.4583,0.7059
179,2025-06-10,11,106,106,36,27,27,19,12319,8,6,2,0.1792,0.2963,0.75
179,2025-06-10,12,127,127,60,40,40,22,14605,18,9,9,0.1732,0.45,0.6667
179,2025-06-10,13,155,152,57,42,42,21,14219,21,13,8,0.1355,0.5,0.7368
179,2025-06-10,14,122,116,64,55,54,28,18583,26,15,11,0.2295,0.4815,0.8594
179,2025-06-10,15,104,103,51,42,41,23,17282,18,8,10,0.2212,0.439,0.8235
179,2025-06-10,16,137,135,55,40,39,26,19153,13,10,3,0.1898,0.3333,0.7273
179,2025-06-10,17,189,189,79,58,56,22,14195,26,13,13,0.1164,0.4643,0.7342
179,2025-06-10,18,164,161,90,72,72,6,2396,46,26,20,0.0366,0.6389,0.8
179,2025-06-10,19,49,49,18,17,17,0,0,3,1,0,0.0,0.1765,0.9444
180,2025-06-03,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
180,2025-06-03,1,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
180,2025-06-03,2,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
180,2025-06-03,3,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
180,2025-06-03,4,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
180,2025-06-03,5,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0
180,2025-06-03,6,3,3,1,1,1,1,147,0,0,0,0.3333,0.0,1.0
180,2025-06-03,7,37,36,30,7,7,3,1134,4,2,2,0.0811,0.5714,0.2333
180,2025-06-03,8,32,29,23,4,4,0,0,4,2,2,0.0,1.0,0.1739
180,2025-06-03,9,14,14,11,8,8,4,1723,4,0,4,0.2857,0.5,0.7273
180,2025-06-03,10,12,10,4,3,3,3,2196,0,0,0,0.25,0.0,0.75
180,2025-06-03,11,7,7,4,4,4,4,2433,0,0,0,0.5714,0.0,1.0
180,2025-06-03,12,13,13,7,4,4,2,698,2,0,2,0.1538,0.5,0.5714
180,2025-06-03,13,16,16,8,0,0,0,0,0,0,0,0.0,0.0,0.0
180,2025-06-03,14,6,6,0,0,0,0,0,0,0,0,0.0,0.0,0.0
180,2025-06-03,15,12,10,1,1,1,1,628,0,0,0,0.0833,0.0,1.0
180,2025-06-03,16,19,17,6,3,3,1,96,2,2,0,0.0526,0.6667,0.5
180,2025-06-03,17,48,48,35,3,3,1,287,2,2,0,0.0208,0.6667,0.0857
180,2025-06-03,18,44,44,26,6,5,4,2558,1,1,0,0.0909,0.2,0.2308
180,2025-06-03,19,25,23,6,2,2,0,0,2,0,2,0.0,1.0,0.3333
180,2025-06-03,20,20,19,9,3,3,1,922,2,1,1,0.05,0.6667,0.3333
180,2025-06-03,21,23,21,15,2,2,1,276,1,1,0,0.0435,0.5,0.1333
180,2025-06-03,22,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
180,2025-06-03,23,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
180,2025-06-09,0,6,6,2,0,0,0,0,0,0,0,0.0,0.0,0.0
180,2025-06-09,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
180,2025-06-09,2,2,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0
180,2025-06-09,3,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
180,2025-06-09,4,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
180,2025-06-09,5,2,2,1,1,1,0,0,1,0,1,0.0,1.0,1.0
180,2025-06-09,6,19,19,13,1,1,1,396,0,0,0,0.0526,0.0,0.0769
180,2025-06-09,7,13,13,4,2,2,0,0,2,0,2,0.0,1.0,0.5
180,2025-06-09,8,28,28,13,7,7,4,2418,3,3,0,0.1429,0.4286,0.5385
180,2025-06-09,9,28,24,10,9,9,5,2077,4,1,3,0.1786,0.4444,0.9
180,2025-06-09,10,18,15,7,2,2,2,691,0,0,0,0.1111,0.0,0.2857
180,2025-06-09,11,14,14,10,0,0,0,0,0,0,0,0.0,0.0,0.0
180,2025-06-09,12,25,24,12,1,1,0,0,1,0,1,0.0,1.0,0.0833
180,2025-06-09,13,17,17,9,8,8,3,618,5,1,4,0.1765,0.625,0.8889
180,2025-06-09,14,12,12,3,3,3,2,1701,1,0,1,0.1667,0.3333,1.0
180,2025-06-09,15,32,31,9,2,2,2,789,0,0,0,0.0625,0.0,0.2222
180,2025-06-09,16,28,24,15,8,8,4,1753,4,2,2,0.1429,0.5,0.5333
180,2025-06-09,17,10,5,2,1,1,0,0,1,0,1,0.0,1.0,0.5
180,2025-06-09,18,5,5,1,1,1,0,0,1,0,1,0.0,1.0,1.0
180,2025-06-09,19,25,25,16,3,3,2,1532,1,1,0,0.08,0.3333,0.1875
180,2025-06-09,20,10,10,5,1,1,1,162,0,0,0,0.1,0.0,0.2
180,2025-06-09,21,2,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0
180,2025-06-09,22,4,4,1,1,1,1,705,0,0,0,0.25,0.0,1.0
180,2025-06-09,23,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
180,2025-06-10,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
180,2025-06-10,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
180,2025-06-10,2,4,4,3,0,0,0,0,0,0,0,0.0,0.0,0.0
180,2025-06-10,3,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
180,2025-06-10,4,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0
180,2025-06-10,5,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
180,2025-06-10,6,17,17,0,0,0,0,0,0,0,0,0.0,0.0,0.0
180,2025-06-10,7,11,10,3,1,1,0,0,1,0,1,0.0,1.0,0.3333
180,2025-06-10,8,24,24,12,8,8,8,2769,0,0,0,0.3333,0.0,0.6667
180,2025-06-10,9,25,24,11,8,8,5,2374,3,1,2,0.2,0.375,0.7273
180,2025-06-10,10,17,15,9,4,4,2,317,2,1,1,0.1176,0.5,0.4444
180,2025-06-10,11,37,24,19,6,6,2,1072,4,2,2,0.0541,0.6667,0.3158
180,2025-06-10,12,43,36,23,4,4,3,989,1,0,1,0.0698,0.25,0.1739
180,2025-06-10,13,38,30,17,7,7,3,1227,4,0,4,0.0789,0.5714,0.4118
180,2025-06-10,14,13,9,3,2,2,0,0,2,0,2,0.0,1.0,0.6667
180,2025-06-10,15,13,12,6,1,1,1,694,0,0,0,0.0769,0.0,0.1667
180,2025-06-10,16,65,57,37,0,0,0,0,0,0,0,0.0,0.0,0.0
180,2025-06-10,17,31,29,13,3,3,2,643,1,0,1,0.0645,0.3333,0.2308
180,2025-06-10,18,24,23,13,5,5,1,117,1,0,1,0.0417,0.2,0.3846
180,2025-06-10,19,7,6,1,1,1,0,0,0,0,0,0.0,0.0,1.0
181,2025-06-03,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0
181,2025-06-03,1,2,2,2,0,0,0,0,0,0,0,0.0,0.0,0.0
181,2025-06-03,2,7,7,0,0,0,0,0,0,0,0,0.0,0.0,0.0
181,2025-06-03,3,16,5,0,0,0,0,0,0,0,0,0.0,0.0,0.0
181,2025-06-03,4,3,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0
181,2025-06-03,5,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
181,2025-06-03,6,1,1,1,1,1,1,40,0,0,0,1.0,0.0,1.0
181,2025-06-03,7,16,16,13,5,5,4,1283,1,1,0,0.25,0.2,0.3846
181,2025-06-03,8,24,24,6,4,4,4,452,0,0,0,0.1667,0.0,0.6667
181,2025-06-03,9,26,25,12,6,6,5,1432,1,0,1,0.1923,0.1667,0.5
181,2025-06-03,10,19,19,12,11,11,7,1629,4,3,1,0.3684,0.3636,0.9167
181,2025-06-03,11,17,16,10,9,9,6,1749,3,1,2,0.3529,0.3333,0.9
181,2025-06-03,12,25,19,8,5,5,5,1252,0,0,0,0.2,0.0,0.625
181,2025-06-03,13,17,17,5,3,3,3,761,0,0,0,0.1765,0.0,0.6
181,2025-06-03,14,28,27,8,4,4,2,128,2,2,0,0.0714,0.5,0.5
181,2025-06-03,15,16,16,11,7,7,7,1209,0,0,0,0.4375,0.0,0.6364
181,2025-06-03,16,22,22,9,5,5,2,633,3,0,3,0.0909,0.6,0.5556
181,2025-06-03,17,43,42,21,9,9,6,1201,3,1,2,0.1395,0.3333,0.4286
181,2025-06-03,18,54,48,28,8,8,5,1206,3,1,2,0.0926,0.375,0.2857
181,2025-06-03,19,24,23,8,7,7,6,2042,1,0,1,0.25,0.1429,0.875
181,2025-06-03,20,25,19,11,4,4,3,1107,1,0,1,0.12,0.25,0.3636
181,2025-06-03,21,18,18,11,2,2,1,461,1,1,0,0.0556,0.5,0.1818
181,2025-06-03,22,7,7,4,2,2,2,1207,0,0,0,0.2857,0.0,0.5
181,2025-06-03,23,5,4,0,0,0,0,0,0,0,0,0.0,0.0,0.0
181,2025-06-09,0,3,3,2,1,1,0,0,1,1,0,0.0,1.0,0.5
181,2025-06-09,1,2,2,2,0,0,0,0,0,0,0,0.0,0.0,0.0
181,2025-06-09,2,11,11,9,1,1,0,0,1,1,0,0.0,1.0,0.1111
181,2025-06-09,3,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
181,2025-06-09,4,1,1,1,0,0,0,0,0,0,0,0.0,0.0,0.0
181,2025-06-09,5,11,11,4,2,2,2,531,0,0,0,0.1818,0.0,0.5
181,2025-06-09,6,36,36,17,6,6,3,744,3,0,3,0.0833,0.5,0.3529
181,2025-06-09,7,26,25,13,3,3,2,593,1,0,1,0.0769,0.3333,0.2308
181,2025-06-09,8,22,22,10,6,6,5,2420,1,1,0,0.2273,0.1667,0.6
181,2025-06-09,9,44,41,15,8,8,6,1475,2,1,1,0.1364,0.25,0.5333
181,2025-06-09,10,44,42,18,17,17,9,3306,8,5,3,0.2045,0.4706,0.9444
181,2025-06-09,11,38,38,22,11,10,7,2611,3,2,1,0.1842,0.3,0.5
181,2025-06-09,12,28,28,11,8,8,5,1467,3,2,1,0.1786,0.375,0.7273
181,2025-06-09,13,22,13,6,3,3,2,107,1,1,0,0.0909,0.3333,0.5
181,2025-06-09,14,24,24,10,7,7,6,2175,1,0,1,0.25,0.1429,0.7
181,2025-06-09,15,27,26,7,6,6,5,1817,1,1,0,0.1852,0.1667,0.8571
181,2025-06-09,16,33,33,17,6,5,4,1180,1,0,1,0.1212,0.2,0.3529
181,2025-06-09,17,29,27,12,9,9,5,428,4,3,1,0.1724,0.4444,0.75
181,2025-06-09,18,45,43,14,8,8,4,691,4,0,4,0.0889,0.5,0.5714
181,2025-06-09,19,47,47,22,14,13,8,2067,5,2,3,0.1702,0.3846,0.6364
181,2025-06-09,20,27,27,13,11,11,3,1255,8,5,3,0.1111,0.7273,0.8462
181,2025-06-09,21,17,16,4,0,0,0,0,0,0,0,0.0,0.0,0.0
181,2025-06-09,22,10,9,1,0,0,0,0,0,0,0,0.0,0.0,0.0
181,2025-06-09,23,6,3,5,0,0,0,0,0,0,0,0.0,0.0,0.0
181,2025-06-10,0,3,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
181,2025-06-10,1,5,5,1,0,0,0,0,0,0,0,0.0,0.0,0.0
181,2025-06-10,2,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
181,2025-06-10,3,3,3,0,0,0,0,0,0,0,0,0.0,0.0,0.0
181,2025-06-10,4,4,4,1,0,0,0,0,0,0,0,0.0,0.0,0.0
181,2025-06-10,5,2,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0
181,2025-06-10,6,5,3,0,0,0,0,0,0,0,0,0.0,0.0,0.0
181,2025-06-10,7,19,18,6,2,2,1,380,1,0,1,0.0526,0.5,0.3333
181,2025-06-10,8,29,29,22,13,12,8,2097,4,3,1,0.2759,0.3333,0.5909
181,2025-06-10,9,27,27,10,7,7,7,2084,0,0,0,0.2593,0.0,0.7
181,2025-06-10,10,26,25,10,6,6,5,755,1,0,1,0.1923,0.1667,0.6
181,2025-06-10,11,30,24,14,5,5,3,1041,2,1,1,0.1,0.4,0.3571
181,2025-06-10,12,43,34,23,15,15,11,3734,4,1,2,0.2558,0.2667,0.6522
181,2025-06-10,13,34,26,17,8,8,7,1184,1,1,0,0.2059,0.125,0.4706
181,2025-06-10,14,20,19,14,6,6,3,186,3,2,1,0.15,0.5,0.4286
181,2025-06-10,15,15,15,8,6,6,3,536,3,2,1,0.2,0.5,0.75
181,2025-06-10,16,20,19,10,4,4,3,666,1,0,1,0.15,0.25,0.4
181,2025-06-10,17,31,31,13,9,9,7,1463,2,1,1,0.2258,0.2222,0.6923
181,2025-06-10,18,14,14,9,3,3,2,218,0,0,0,0.1429,0.0,0.3333
181,2025-06-10,19,13,13,4,2,2,0,0,1,0,1,0.0,0.5,0.5
182,2025-06-03,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
182,2025-06-03,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
182,2025-06-03,2,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
182,2025-06-03,3,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0
182,2025-06-03,4,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
182,2025-06-03,5,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
182,2025-06-03,6,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
182,2025-06-03,7,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
182,2025-06-03,8,3,3,1,1,1,1,1306,0,0,0,0.3333,0.0,1.0
182,2025-06-03,9,5,4,1,0,0,0,0,0,0,0,0.0,0.0,0.0
182,2025-06-03,10,6,6,1,1,1,0,0,1,0,1,0.0,1.0,1.0
182,2025-06-03,11,13,11,4,4,4,2,1005,2,2,0,0.1538,0.5,1.0
182,2025-06-03,12,2,2,1,1,1,0,0,1,0,1,0.0,1.0,1.0
182,2025-06-03,13,3,3,3,2,2,1,357,1,0,1,0.3333,0.5,0.6667
182,2025-06-03,14,1,1,1,1,1,0,0,1,0,1,0.0,1.0,1.0
182,2025-06-03,15,10,10,5,3,3,3,1365,0,0,0,0.3,0.0,0.6
182,2025-06-03,16,7,6,0,0,0,0,0,0,0,0,0.0,0.0,0.0
182,2025-06-03,17,11,10,6,2,2,2,1488,0,0,0,0.1818,0.0,0.3333
182,2025-06-03,18,26,26,16,8,8,0,0,8,4,4,0.0,1.0,0.5
182,2025-06-03,19,6,6,3,1,1,0,0,1,0,1,0.0,1.0,0.3333
182,2025-06-03,20,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
182,2025-06-03,21,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0
182,2025-06-03,22,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
182,2025-06-03,23,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
182,2025-06-09,0,2,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0
182,2025-06-09,1,7,7,6,0,0,0,0,0,0,0,0.0,0.0,0.0
182,2025-06-09,2,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
182,2025-06-09,3,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0
182,2025-06-09,4,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
182,2025-06-09,5,7,7,0,0,0,0,0,0,0,0,0.0,0.0,0.0
182,2025-06-09,6,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
182,2025-06-09,7,3,3,1,1,1,1,315,0,0,0,0.3333,0.0,1.0
182,2025-06-09,8,2,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0
182,2025-06-09,9,2,2,1,0,0,0,0,0,0,0,0.0,0.0,0.0
182,2025-06-09,10,5,5,2,0,0,0,0,0,0,0,0.0,0.0,0.0
182,2025-06-09,11,9,9,0,0,0,0,0,0,0,0,0.0,0.0,0.0
182,2025-06-09,12,4,4,0,0,0,0,0,0,0,0,0.0,0.0,0.0
182,2025-06-09,13,5,5,1,1,1,0,0,1,0,1,0.0,1.0,1.0
182,2025-06-09,14,7,7,1,0,0,0,0,0,0,0,0.0,0.0,0.0
182,2025-06-09,15,4,4,1,1,1,0,0,1,0,1,0.0,1.0,1.0
182,2025-06-09,16,9,9,6,1,1,1,694,0,0,0,0.1111,0.0,0.1667
182,2025-06-09,17,12,12,1,1,1,1,395,0,0,0,0.0833,0.0,1.0
182,2025-06-09,18,40,40,24,5,5,1,200,4,1,3,0.025,0.8,0.2083
182,2025-06-09,19,46,46,33,5,5,3,2167,2,0,2,0.0652,0.4,0.1515
182,2025-06-09,20,5,5,2,0,0,0,0,0,0,0,0.0,0.0,0.0
182,2025-06-09,21,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
182,2025-06-09,22,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
182,2025-06-09,23,2,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0
182,2025-06-10,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0
182,2025-06-10,1,2,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0
182,2025-06-10,2,7,4,0,0,0,0,0,0,0,0,0.0,0.0,0.0
182,2025-06-10,3,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
182,2025-06-10,4,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
182,2025-06-10,5,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
182,2025-06-10,6,1,1,1,0,0,0,0,0,0,0,0.0,0.0,0.0
182,2025-06-10,7,6,6,0,0,0,0,0,0,0,0,0.0,0.0,0.0
182,2025-06-10,8,3,3,2,1,1,1,263,0,0,0,0.3333,0.0,0.5
182,2025-06-10,9,4,1,1,0,0,0,0,0,0,0,0.0,0.0,0.0
182,2025-06-10,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
182,2025-06-10,11,8,8,1,1,1,1,249,0,0,0,0.125,0.0,1.0
182,2025-06-10,12,3,3,2,1,1,1,223,0,0,0,0.3333,0.0,0.5
182,2025-06-10,13,2,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0
182,2025-06-10,14,10,10,2,2,1,1,268,0,0,0,0.1,0.0,1.0
182,2025-06-10,15,7,7,4,1,1,1,1030,0,0,0,0.1429,0.0,0.25
182,2025-06-10,16,13,13,6,0,0,0,0,0,0,0,0.0,0.0,0.0
182,2025-06-10,17,40,40,31,4,4,0,0,4,1,3,0.0,1.0,0.129
182,2025-06-10,18,21,21,8,3,3,1,212,1,1,0,0.0476,0.3333,0.375
182,2025-06-10,19,9,9,3,1,1,0,0,0,0,0,0.0,0.0,0.3333
183,2025-06-03,0,3,3,0,0,0,0,0,0,0,0,0.0,0.0,0.0
183,2025-06-03,1,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0
183,2025-06-03,2,7,5,0,0,0,0,0,0,0,0,0.0,0.0,0.0
183,2025-06-03,3,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
183,2025-06-03,4,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
183,2025-06-03,5,8,8,7,1,1,0,0,1,0,1,0.0,1.0,0.1429
183,2025-06-03,6,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
183,2025-06-03,7,7,7,0,0,0,0,0,0,0,0,0.0,0.0,0.0
183,2025-06-03,8,26,26,16,3,3,3,1954,0,0,0,0.1154,0.0,0.1875
183,2025-06-03,9,13,10,0,0,0,0,0,0,0,0,0.0,0.0,0.0
183,2025-06-03,10,22,21,12,2,2,2,1921,0,0,0,0.0909,0.0,0.1667
183,2025-06-03,11,37,37,6,2,2,2,845,0,0,0,0.0541,0.0,0.3333
183,2025-06-03,12,22,22,4,1,1,1,478,0,0,0,0.0455,0.0,0.25
183,2025-06-03,13,34,33,23,3,3,3,1621,0,0,0,0.0882,0.0,0.1304
183,2025-06-03,14,83,79,60,2,2,1,369,1,0,1,0.012,0.5,0.0333
183,2025-06-03,15,44,44,22,3,3,2,1380,1,1,0,0.0455,0.3333,0.1364
183,2025-06-03,16,36,35,17,2,2,1,623,1,0,1,0.0278,0.5,0.1176
183,2025-06-03,17,46,44,15,1,1,1,830,0,0,0,0.0217,0.0,0.0667
