ac_num,date,srch_rqst,srch_fr_q,srch_which_got_q,booking,done_ride,earning,cancel_ride,cnvr_rate,bkng_cancel_rate,q_accept_rate
151,2023-01-14,552,408,220,176,99,18506,77,0.1793,0.4375,0.5392
151,2023-01-15,511,381,153,131,73,14531,58,0.1429,0.4427,0.4016
151,2023-01-16,662,483,189,162,85,16906,77,0.1284,0.4753,0.3913
151,2023-01-17,666,497,199,169,103,21075,66,0.1547,0.3905,0.4004
151,2023-01-18,739,511,183,158,82,18595,76,0.111,0.481,0.3581
151,2023-01-19,676,483,196,160,96,18419,64,0.142,0.4,0.4058
151,2023-01-20,605,417,176,159,88,17423,71,0.1455,0.4465,0.4221
151,2023-01-21,699,521,221,188,114,22166,74,0.1631,0.3936,0.4242
151,2023-01-22,537,357,176,145,73,13576,72,0.1359,0.4966,0.493
151,2023-01-23,841,626,252,213,107,20680,106,0.1272,0.4977,0.4026
151,2023-01-24,789,576,234,192,96,20800,96,0.1217,0.5,0.4062
151,2023-01-25,1266,840,316,256,130,24788,126,0.1027,0.4922,0.3762
151,2023-01-26,965,607,258,224,119,22040,105,0.1233,0.4688,0.425
151,2023-01-27,726,453,246,215,133,25102,82,0.1832,0.3814,0.543
151,2023-01-28,761,491,297,248,133,23579,115,0.1748,0.4637,0.6049
151,2023-01-29,683,391,227,203,112,23026,91,0.164,0.4483,0.5806
151,2023-01-30,806,566,226,199,107,22123,92,0.1328,0.4623,0.3993
151,2023-01-31,869,627,282,217,116,23896,100,0.1335,0.4608,0.4498
151,2023-02-01,941,688,302,259,140,25764,119,0.1488,0.4595,0.439
151,2023-02-02,876,604,295,255,145,28463,110,0.1655,0.4314,0.4884
151,2023-02-03,929,682,289,245,153,29638,92,0.1647,0.3755,0.4238
151,2023-02-04,1117,798,343,293,159,27262,134,0.1423,0.4573,0.4298
151,2023-02-05,1024,675,308,270,157,29224,113,0.1533,0.4185,0.4563
151,2023-02-06,1170,752,278,237,141,29686,96,0.1205,0.4051,0.3697
151,2023-02-07,1118,800,366,313,185,33955,128,0.1655,0.4089,0.4575
151,2023-02-08,1264,916,368,309,169,32240,140,0.1337,0.4531,0.4017
151,2023-02-09,1205,889,302,269,169,30904,100,0.1402,0.3717,0.3397
151,2023-02-10,1247,885,358,306,197,38939,109,0.158,0.3562,0.4045
151,2023-02-11,1407,1052,445,383,225,38424,158,0.1599,0.4125,0.423
151,2023-02-12,1213,799,322,295,177,32973,118,0.1459,0.4,0.403
151,2023-02-13,1238,896,343,325,199,37982,126,0.1607,0.3877,0.3828
151,2023-02-14,1281,995,398,373,231,42515,142,0.1803,0.3807,0.4
151,2023-02-15,1204,950,357,319,201,37560,118,0.1669,0.3699,0.3758
151,2023-02-16,1198,943,351,315,177,32277,138,0.1477,0.4381,0.3722
151,2023-02-17,1372,1068,391,351,213,40460,138,0.1552,0.3932,0.3661
151,2023-02-18,1153,834,386,364,215,35692,149,0.1865,0.4093,0.4628
151,2023-02-19,1076,735,349,326,176,34816,150,0.1636,0.4601,0.4748
151,2023-02-20,1239,882,418,394,237,47907,158,0.1913,0.401,0.4739
151,2023-02-21,1277,987,387,354,207,38640,147,0.1621,0.4153,0.3921
151,2023-02-22,1372,1040,461,431,227,40392,203,0.1655,0.471,0.4433
151,2023-02-23,1370,1015,464,428,232,44133,196,0.1693,0.4579,0.4571
151,2023-02-24,1533,850,464,415,246,47084,169,0.1605,0.4072,0.5459
151,2023-02-25,1493,1045,572,545,303,53474,242,0.2029,0.444,0.5474
151,2023-02-26,1304,881,457,412,237,43812,175,0.1817,0.4248,0.5187
151,2023-02-27,1478,1129,473,445,238,46667,207,0.161,0.4652,0.419
151,2023-02-28,1401,1062,486,447,269,51114,178,0.192,0.3982,0.4576
151,2023-03-01,1480,1124,455,430,237,46746,193,0.1601,0.4488,0.4048
151,2023-03-02,1537,1093,543,506,289,55086,217,0.188,0.4289,0.4968
151,2023-03-03,1598,1152,554,526,337,61079,189,0.2109,0.3593,0.4809
151,2023-03-04,1994,1437,707,637,352,61411,285,0.1765,0.4474,0.492
151,2023-03-05,1559,1049,569,536,339,61736,197,0.2174,0.3675,0.5424
151,2023-03-06,1629,1224,545,504,316,60102,188,0.194,0.373,0.4453
151,2023-03-07,2059,1181,653,592,355,64028,236,0.1724,0.3986,0.5529
151,2023-03-08,2070,1287,721,669,403,70995,266,0.1947,0.3976,0.5602
151,2023-03-09,2209,1480,769,711,450,81225,261,0.2037,0.3671,0.5196
151,2023-03-10,2037,1333,795,728,416,75154,305,0.2042,0.419,0.5964
151,2023-03-11,2576,1588,960,895,518,88221,377,0.2011,0.4212,0.6045
151,2023-03-12,2257,1388,824,772,443,73931,329,0.1963,0.4262,0.5937
151,2023-03-13,2798,1863,885,797,503,89940,294,0.1798,0.3689,0.475
151,2023-03-14,2712,1795,849,766,460,79160,306,0.1696,0.3995,0.473
151,2023-03-15,2893,1935,936,875,542,93810,333,0.1873,0.3806,0.4837
151,2023-03-16,2624,1707,899,836,535,92097,301,0.2039,0.36,0.5267
151,2023-03-17,3189,2125,1047,983,587,101578,396,0.1841,0.4028,0.4927
151,2023-03-18,3549,2348,1362,1274,771,132210,503,0.2172,0.3948,0.5801
151,2023-03-19,2520,1567,965,888,521,91313,367,0.2067,0.4133,0.6158
151,2023-03-20,4934,3452,842,769,435,81557,334,0.0882,0.4343,0.2439
151,2023-03-21,3578,2445,1176,1078,653,114449,425,0.1825,0.3942,0.481
151,2023-03-22,2084,1405,842,783,504,79415,279,0.2418,0.3563,0.5993
151,2023-03-23,4109,3155,1133,1041,652,115004,389,0.1587,0.3737,0.3591
151,2023-03-24,3323,2434,1246,1166,736,123560,430,0.2215,0.3688,0.5119
151,2023-03-25,3171,2132,1420,1191,777,128533,414,0.245,0.3476,0.666
151,2023-03-26,3079,1990,1246,1146,686,113882,460,0.2228,0.4014,0.6261
151,2023-03-27,3738,2784,1299,1136,690,121376,446,0.1846,0.3926,0.4666
151,2023-03-28,3628,2686,1425,1245,717,124863,528,0.1976,0.4241,0.5305
151,2023-03-29,3946,3007,1493,1318,788,131210,530,0.1997,0.4021,0.4965
151,2023-03-30,3585,2637,1490,1296,767,132111,529,0.2139,0.4082,0.565
151,2023-03-31,4044,2982,1716,1562,893,154056,669,0.2208,0.4283,0.5755
151,2023-04-01,4634,3378,1949,1902,1030,169398,872,0.2223,0.4585,0.577
151,2023-04-02,3967,2777,1571,1538,832,136583,706,0.2097,0.459,0.5657
151,2023-04-03,4620,3205,1538,1508,910,159552,598,0.197,0.3966,0.4799
151,2023-04-04,4672,3255,1393,1369,795,139020,574,0.1702,0.4193,0.428
151,2023-04-05,4833,3620,1414,1381,832,149776,549,0.1721,0.3975,0.3906
151,2023-04-06,4467,3269,1530,1507,935,157611,571,0.2093,0.3789,0.468
151,2023-04-07,3849,2679,1424,1412,852,141596,560,0.2214,0.3966,0.5315
151,2023-04-08,4180,2915,1596,1561,936,157407,625,0.2239,0.4004,0.5475
151,2023-04-09,3594,2450,1319,1310,802,134216,508,0.2231,0.3878,0.5384
151,2023-04-10,4617,3268,1539,1511,927,163677,584,0.2008,0.3865,0.4709
151,2023-04-11,4906,3678,1500,1471,880,155079,591,0.1794,0.4018,0.4078
151,2023-04-12,4598,3267,1480,1460,901,158214,559,0.196,0.3829,0.453
151,2023-04-13,4493,3378,1643,1609,979,173461,630,0.2179,0.3915,0.4864
151,2023-04-14,3957,2841,1583,1562,997,168017,564,0.252,0.3611,0.5572
151,2023-04-15,5775,4262,1958,1935,1158,201140,777,0.2005,0.4016,0.4594
151,2023-04-16,4929,3575,1613,1589,988,175892,601,0.2004,0.3782,0.4512
151,2023-04-17,5479,3951,1688,1663,1009,183020,654,0.1842,0.3933,0.4272
151,2023-04-18,5882,4187,1807,1773,1068,199352,705,0.1816,0.3976,0.4316
151,2023-04-19,5983,4255,1721,1696,1055,190381,641,0.1763,0.3779,0.4045
151,2023-04-20,5009,3653,1759,1730,1067,188674,663,0.213,0.3832,0.4815
151,2023-04-21,5654,4090,1817,1796,1084,196573,711,0.1917,0.3959,0.4443
151,2023-04-22,7019,5152,1779,1760,1032,187853,728,0.147,0.4136,0.3453
151,2023-04-23,6487,4875,1686,1663,977,187256,686,0.1506,0.4125,0.3458
151,2023-04-24,6731,4430,1898,1855,1167,207687,688,0.1734,0.3709,0.4284
151,2023-04-25,6630,4010,1842,1799,1118,190245,681,0.1686,0.3785,0.4594
151,2023-04-26,9763,4524,1932,1863,1112,195112,751,0.1139,0.4031,0.4271
151,2023-04-27,6478,4248,1918,1869,1179,207784,690,0.182,0.3692,0.4515
151,2023-04-28,6518,4201,2197,2151,1298,222196,853,0.1991,0.3966,0.523
151,2023-04-29,12143,5579,2476,2401,1360,241969,1041,0.112,0.4336,0.4438
151,2023-04-30,6992,5151,2235,2214,1264,219287,950,0.1808,0.4291,0.4339
151,2023-05-01,6925,4640,1980,1958,1095,189178,863,0.1581,0.4408,0.4267
151,2023-05-02,6649,4790,2239,2204,1340,234522,864,0.2015,0.392,0.4674
151,2023-05-03,7194,5351,2253,2224,1372,243000,852,0.1907,0.3831,0.421
151,2023-05-04,7651,6135,2475,2437,1475,259680,962,0.1928,0.3947,0.4034
151,2023-05-05,6488,5033,2591,2566,1470,256064,1096,0.2266,0.4271,0.5148
151,2023-05-06,8003,6172,2825,2786,1551,259958,1235,0.1938,0.4433,0.4577
151,2023-05-07,9531,7300,3044,3009,1432,255487,1577,0.1502,0.5241,0.417
151,2023-05-08,8576,6719,2795,2759,1396,250103,1363,0.1628,0.494,0.416
151,2023-05-09,8772,6716,2516,2474,1436,257174,1038,0.1637,0.4196,0.3746
151,2023-05-10,6614,5102,1631,1603,925,175163,678,0.1399,0.423,0.3197
151,2023-05-11,8838,6911,2359,2330,1380,254273,950,0.1561,0.4077,0.3413
151,2023-05-12,8670,6552,2749,2700,1573,280807,1127,0.1814,0.4174,0.4196
151,2023-05-13,7584,5378,2772,2735,1480,250092,1255,0.1951,0.4589,0.5154
151,2023-05-14,9063,6846,2679,2653,1543,278738,1110,0.1703,0.4184,0.3913
151,2023-05-15,8376,6508,2767,2725,1574,272564,1149,0.1879,0.4217,0.4252
151,2023-05-16,8667,6894,2738,2706,1533,266486,1173,0.1769,0.4335,0.3972
151,2023-05-17,8667,6855,2666,2632,1534,269663,1098,0.177,0.4172,0.3889
151,2023-05-18,8077,6313,2613,2577,1537,275457,1040,0.1903,0.4036,0.4139
151,2023-05-19,8361,6569,2706,2659,1615,288681,1044,0.1932,0.3926,0.4119
151,2023-05-20,11988,9566,3144,3087,1720,329256,1367,0.1435,0.4428,0.3287
151,2023-05-21,12080,9574,2538,2497,1362,275899,1135,0.1127,0.4545,0.2651
151,2023-05-22,10775,8607,2741,2709,1591,294939,1118,0.1477,0.4127,0.3185
151,2023-05-23,9151,7378,2721,2657,1583,282858,1074,0.173,0.4042,0.3688
151,2023-05-24,11224,9026,2989,2926,1655,310529,1271,0.1475,0.4344,0.3312
151,2023-05-25,8677,6668,2818,2769,1634,285766,1135,0.1883,0.4099,0.4226
151,2023-05-26,8402,6372,2921,2868,1689,307765,1187,0.201,0.4139,0.4584
151,2023-05-27,10879,8392,3368,3322,1884,341542,1443,0.1732,0.4344,0.4013
151,2023-05-28,9167,6803,2879,2844,1636,297525,1208,0.1785,0.4248,0.4232
151,2023-05-29,8746,6654,2934,2900,1737,308622,1170,0.1986,0.4034,0.4409
151,2023-05-30,11812,9222,3026,2933,1665,301909,1271,0.141,0.4333,0.3281
151,2023-05-31,11068,8610,3057,2998,1791,318902,1207,0.1618,0.4026,0.3551
151,2023-06-01,9330,7348,2960,2911,1759,313006,1152,0.1885,0.3957,0.4028
151,2023-06-02,9175,6950,3320,3285,1974,339539,1310,0.2151,0.3988,0.4777
151,2023-06-03,12482,9665,4244,4183,2446,408393,1737,0.196,0.4153,0.4391
151,2023-06-04,9691,7331,3669,3614,2161,359896,1452,0.223,0.4018,0.5005
151,2023-06-05,9424,7261,3447,3404,2056,346614,1348,0.2182,0.396,0.4747
152,2022-09-02,22,26,4,4,2,140,2,0.0909,0.5,0.1538
152,2022-09-04,9,13,2,2,2,140,0,0.2222,0.0,0.1538
152,2022-09-06,6,10,2,2,2,140,0,0.3333,0.0,0.2
152,2022-09-10,3,5,2,2,2,130,0,0.6667,0.0,0.4
152,2022-09-16,8,8,0,0,0,0,0,0.0,0.0,0.0
152,2022-09-17,2,2,0,0,0,0,0,0.0,0.0,0.0
152,2022-09-18,10,15,3,3,2,157,1,0.2,0.3333,0.2
152,2022-09-24,3,4,1,0,0,0,0,0.0,0.0,0.25
152,2022-09-30,4,7,2,2,2,110,0,0.5,0.0,0.2857
152,2022-10-03,1,1,0,0,0,0,0,0.0,0.0,0.0
152,2022-10-04,2,4,2,2,2,120,0,1.0,0.0,0.5
152,2022-10-06,1,1,0,0,0,0,0,0.0,0.0,0.0
152,2022-10-08,16,9,7,7,7,400,0,0.4375,0.0,0.7778
152,2022-10-09,1,0,0,0,0,0,0,0.0,0.0,0.0
152,2022-10-10,133,4,2,0,0,0,0,0.0,0.0,0.5
152,2022-10-11,177,57,32,9,3,258,6,0.0169,0.6667,0.5614
152,2022-10-12,275,100,59,23,12,895,11,0.0436,0.4783,0.59
152,2022-10-13,432,189,91,32,6,332,26,0.0139,0.8125,0.4815
152,2022-10-14,435,119,44,11,3,458,8,0.0069,0.7273,0.3697
152,2022-10-15,358,160,67,23,8,831,15,0.0223,0.6522,0.4188
152,2022-10-16,167,55,15,8,5,877,3,0.0299,0.375,0.2727
152,2022-10-17,192,71,19,9,4,387,5,0.0208,0.5556,0.2676
152,2022-10-18,238,69,22,10,1,113,9,0.0042,0.9,0.3188
152,2022-10-19,149,63,31,5,2,143,3,0.0134,0.6,0.4921
152,2022-10-20,351,104,40,10,3,444,7,0.0085,0.7,0.3846
152,2022-10-21,346,116,39,10,3,632,7,0.0087,0.7,0.3362
152,2022-10-22,312,139,67,18,7,1159,11,0.0224,0.6111,0.482
152,2022-10-23,219,81,40,8,3,507,5,0.0137,0.625,0.4938
152,2022-10-24,159,65,39,12,4,623,8,0.0252,0.6667,0.6
152,2022-10-25,167,41,15,4,0,0,4,0.0,1.0,0.3659
152,2022-10-26,154,56,27,10,6,831,4,0.039,0.4,0.4821
152,2022-10-27,183,82,40,12,4,372,8,0.0219,0.6667,0.4878
152,2022-10-28,293,106,53,12,6,1531,6,0.0205,0.5,0.5
152,2022-10-29,551,116,46,11,8,1701,3,0.0145,0.2727,0.3966
152,2022-10-30,743,197,83,25,11,1844,14,0.0148,0.56,0.4213
152,2022-10-31,505,139,49,12,5,547,7,0.0099,0.5833,0.3525
152,2022-11-01,1201,332,122,26,15,2078,11,0.0125,0.4231,0.3675
152,2022-11-02,1157,427,157,63,34,5938,29,0.0294,0.4603,0.3677
152,2022-11-03,1022,474,237,77,36,6964,41,0.0352,0.5325,0.5
152,2022-11-04,731,343,196,81,41,7627,40,0.0561,0.4938,0.5714
152,2022-11-05,1048,614,240,121,51,8130,70,0.0487,0.5785,0.3909
152,2022-11-06,1249,574,176,77,46,9621,31,0.0368,0.4026,0.3066
152,2022-11-07,1215,640,176,80,50,8407,30,0.0412,0.375,0.275
152,2022-11-08,774,404,153,77,43,7936,34,0.0556,0.4416,0.3787
152,2022-11-09,764,384,79,43,29,6271,14,0.038,0.3256,0.2057
152,2022-11-10,1000,621,157,77,45,7594,32,0.045,0.4156,0.2528
152,2022-11-11,858,422,82,34,21,3371,13,0.0245,0.3824,0.1943
152,2022-11-12,1000,606,145,65,35,5903,30,0.035,0.4615,0.2393
152,2022-11-13,676,389,103,51,29,5879,22,0.0429,0.4314,0.2648
152,2022-11-14,897,621,142,66,40,9355,26,0.0446,0.3939,0.2287
152,2022-11-15,798,522,173,80,48,9195,32,0.0602,0.4,0.3314
152,2022-11-16,731,479,139,86,59,11024,27,0.0807,0.314,0.2902
152,2022-11-17,730,392,112,61,45,9522,16,0.0616,0.2623,0.2857
152,2022-11-18,728,428,122,60,40,8309,20,0.0549,0.3333,0.285
152,2022-11-19,997,631,181,128,73,13985,55,0.0732,0.4297,0.2868
152,2022-11-20,843,528,126,102,46,9068,56,0.0546,0.549,0.2386
152,2022-11-21,641,454,140,100,52,10665,48,0.0811,0.48,0.3084
152,2022-11-22,565,386,127,99,54,9871,45,0.0956,0.4545,0.329
152,2022-11-23,605,339,128,101,65,12660,36,0.1074,0.3564,0.3776
152,2022-11-24,866,623,155,124,62,10620,62,0.0716,0.5,0.2488
152,2022-11-25,682,466,113,99,65,11072,34,0.0953,0.3434,0.2425
152,2022-11-26,570,365,94,86,61,10795,25,0.107,0.2907,0.2575
152,2022-11-27,513,274,71,66,42,9032,24,0.0819,0.3636,0.2591
152,2022-11-28,616,450,105,92,60,12764,32,0.0974,0.3478,0.2333
152,2022-11-29,431,303,103,93,57,10009,36,0.1323,0.3871,0.3399
152,2022-11-30,594,426,134,120,81,17219,39,0.1364,0.325,0.3146
152,2022-12-01,424,247,117,100,58,11617,42,0.1368,0.42,0.4737
152,2022-12-02,609,364,156,133,68,11669,65,0.1117,0.4887,0.4286
152,2022-12-03,665,418,136,113,65,12823,48,0.0977,0.4248,0.3254
152,2022-12-04,522,310,78,68,45,10256,23,0.0862,0.3382,0.2516
152,2022-12-05,481,330,97,85,48,9528,37,0.0998,0.4353,0.2939
152,2022-12-06,538,360,142,125,68,13412,57,0.1264,0.456,0.3944
152,2022-12-07,470,322,126,109,72,15153,37,0.1532,0.3394,0.3913
152,2022-12-08,417,290,121,117,71,13834,46,0.1703,0.3932,0.4172
152,2022-12-09,479,321,152,139,84,15661,55,0.1754,0.3957,0.4735
152,2022-12-10,1035,802,268,240,125,20215,115,0.1208,0.4792,0.3342
152,2022-12-11,585,432,149,136,76,12460,60,0.1299,0.4412,0.3449
152,2022-12-12,1002,786,183,142,83,15542,59,0.0828,0.4155,0.2328
152,2022-12-13,799,603,194,178,103,19828,75,0.1289,0.4213,0.3217
152,2022-12-14,539,369,179,153,92,17788,61,0.1707,0.3987,0.4851
152,2022-12-15,859,506,224,201,111,20688,90,0.1292,0.4478,0.4427
152,2022-12-16,545,386,171,154,93,17143,61,0.1706,0.3961,0.443
152,2022-12-17,674,483,236,208,106,20598,102,0.1573,0.4904,0.4886
152,2022-12-18,560,362,142,123,73,15406,50,0.1304,0.4065,0.3923
152,2022-12-19,454,314,222,194,123,22170,71,0.2709,0.366,0.707
152,2022-12-20,541,336,254,205,117,22335,88,0.2163,0.4293,0.756
152,2022-12-21,576,404,262,221,135,24353,86,0.2344,0.3891,0.6485
152,2022-12-22,536,369,238,198,116,22110,82,0.2164,0.4141,0.645
152,2022-12-23,609,353,223,182,97,19036,85,0.1593,0.467,0.6317
152,2022-12-24,498,296,223,189,102,17863,87,0.2048,0.4603,0.7534
152,2022-12-25,541,321,181,164,94,14983,70,0.1738,0.4268,0.5639
152,2022-12-26,450,284,212,187,120,22118,67,0.2667,0.3583,0.7465
152,2022-12-27,363,238,220,191,116,20822,75,0.3196,0.3927,0.9244
152,2022-12-28,400,230,206,186,112,18818,74,0.28,0.3978,0.8957
152,2022-12-29,437,281,221,177,100,16083,77,0.2288,0.435,0.7865
152,2022-12-30,465,285,228,206,111,21272,95,0.2387,0.4612,0.8
152,2022-12-31,549,358,243,206,110,22023,96,0.2004,0.466,0.6788
152,2023-01-01,541,396,169,140,65,12946,75,0.1201,0.5357,0.4268
152,2023-01-02,563,400,284,238,146,25452,92,0.2593,0.3866,0.71
152,2023-01-03,560,379,271,223,136,25058,86,0.2429,0.3857,0.715
152,2023-01-04,566,373,323,269,147,28872,122,0.2597,0.4535,0.866
152,2023-01-05,520,324,273,231,127,24566,104,0.2442,0.4502,0.8426
152,2023-01-06,559,379,332,292,162,30069,130,0.2898,0.4452,0.876
152,2023-01-07,641,427,341,307,169,31439,138,0.2637,0.4495,0.7986
152,2023-01-08,513,309,255,228,125,22452,103,0.2437,0.4518,0.8252
152,2023-01-09,672,490,392,333,183,34690,150,0.2723,0.4505,0.8
152,2023-01-10,633,447,349,294,168,29885,126,0.2654,0.4286,0.7808
152,2023-01-11,664,446,354,301,173,36553,128,0.2605,0.4252,0.7937
152,2023-01-12,590,425,313,285,159,29744,126,0.2695,0.4421,0.7365
152,2023-01-13,635,437,281,242,137,24926,105,0.2157,0.4339,0.643
152,2023-01-14,475,301,202,186,115,19716,71,0.2421,0.3817,0.6711
152,2023-01-15,419,270,175,151,93,21578,58,0.222,0.3841,0.6481
152,2023-01-16,651,512,277,243,158,34314,85,0.2427,0.3498,0.541
152,2023-01-17,573,395,245,223,145,26922,78,0.2531,0.3498,0.6203
152,2023-01-18,680,463,267,235,147,30569,88,0.2162,0.3745,0.5767
152,2023-01-19,700,470,358,326,193,36674,133,0.2757,0.408,0.7617
152,2023-01-20,655,411,274,248,167,29388,81,0.255,0.3266,0.6667
152,2023-01-21,698,473,347,300,175,32706,125,0.2507,0.4167,0.7336
152,2023-01-22,529,328,221,195,115,22513,80,0.2174,0.4103,0.6738
152,2023-01-23,726,541,341,286,185,34697,101,0.2548,0.3531,0.6303
152,2023-01-24,814,531,341,297,182,32073,115,0.2236,0.3872,0.6422
152,2023-01-25,1195,713,441,378,227,42465,151,0.19,0.3995,0.6185
152,2023-01-26,855,437,286,238,154,30220,84,0.1801,0.3529,0.6545
152,2023-01-27,769,430,292,251,178,34339,73,0.2315,0.2908,0.6791
152,2023-01-28,744,409,283,243,161,30527,82,0.2164,0.3374,0.6919
152,2023-01-29,640,369,264,222,135,26353,87,0.2109,0.3919,0.7154
152,2023-01-30,725,486,309,262,158,34739,104,0.2179,0.3969,0.6358
152,2023-01-31,760,479,341,293,188,37567,105,0.2474,0.3584,0.7119
152,2023-02-01,972,614,412,353,246,47804,107,0.2531,0.3031,0.671
152,2023-02-02,963,645,432,368,241,42894,127,0.2503,0.3451,0.6698
152,2023-02-03,1010,649,398,338,207,38066,131,0.205,0.3876,0.6133
152,2023-02-04,913,557,375,336,200,38188,136,0.2191,0.4048,0.6732
152,2023-02-05,799,502,308,254,143,27442,111,0.179,0.437,0.6135
152,2023-02-06,1068,693,435,377,246,50163,131,0.2303,0.3475,0.6277
152,2023-02-07,1000,615,404,347,217,43304,130,0.217,0.3746,0.6569
152,2023-02-08,1109,714,478,407,264,51222,143,0.2381,0.3514,0.6695
152,2023-02-09,1147,758,468,409,272,49432,137,0.2371,0.335,0.6174
152,2023-02-10,1301,817,480,416,273,47135,143,0.2098,0.3438,0.5875
152,2023-02-11,1115,777,474,430,272,50243,158,0.2439,0.3674,0.61
152,2023-02-12,1046,681,418,372,250,46306,122,0.239,0.328,0.6138
152,2023-02-13,1128,817,522,482,308,56204,174,0.273,0.361,0.6389
152,2023-02-14,1214,876,532,469,289,51004,180,0.2381,0.3838,0.6073
152,2023-02-15,1196,849,518,477,312,59257,165,0.2609,0.3459,0.6101
152,2023-02-16,1225,857,545,513,304,58830,209,0.2482,0.4074,0.6359
152,2023-02-17,1304,895,515,479,314,57173,165,0.2408,0.3445,0.5754
152,2023-02-18,881,589,381,366,225,40125,141,0.2554,0.3852,0.6469
152,2023-02-19,924,506,355,335,225,43156,110,0.2435,0.3284,0.7016
152,2023-02-20,1072,753,503,476,302,60385,174,0.2817,0.3655,0.668
152,2023-02-21,1255,874,625,588,337,65767,251,0.2685,0.4269,0.7151
152,2023-02-22,1218,834,600,562,344,65344,218,0.2824,0.3879,0.7194
152,2023-02-23,1295,879,618,574,369,69691,205,0.2849,0.3571,0.7031
152,2023-02-24,1596,831,630,593,361,69058,232,0.2262,0.3912,0.7581
152,2023-02-25,1318,863,608,556,366,67273,190,0.2777,0.3417,0.7045
152,2023-02-26,983,562,386,366,233,45908,133,0.237,0.3634,0.6868
152,2023-02-27,1289,875,594,560,354,67663,206,0.2746,0.3679,0.6789
152,2023-02-28,1313,869,611,570,362,68356,208,0.2757,0.3649,0.7031
152,2023-03-01,1391,903,662,606,397,78122,209,0.2854,0.3449,0.7331
152,2023-03-02,1404,939,703,653,416,79425,237,0.2963,0.3629,0.7487
152,2023-03-03,1598,1071,779,718,451,83800,267,0.2822,0.3719,0.7274
152,2023-03-04,1708,1176,783,721,419,74082,302,0.2453,0.4189,0.6658
152,2023-03-05,1243,734,537,503,335,60829,168,0.2695,0.334,0.7316
152,2023-03-06,1648,1183,852,798,499,91119,299,0.3028,0.3747,0.7202
152,2023-03-07,1890,1114,787,728,447,86124,281,0.2365,0.386,0.7065
152,2023-03-08,1792,1064,786,730,458,85992,272,0.2556,0.3726,0.7387
152,2023-03-09,2018,1233,935,861,570,111002,291,0.2825,0.338,0.7583
152,2023-03-10,1862,1211,896,848,542,100718,302,0.2911,0.3561,0.7399
152,2023-03-11,2021,1162,884,831,535,87588,296,0.2647,0.3562,0.7608
152,2023-03-12,1773,969,664,623,407,74672,216,0.2296,0.3467,0.6852
152,2023-03-13,2356,1457,981,912,585,105826,327,0.2483,0.3586,0.6733
152,2023-03-14,2361,1385,1019,970,638,114796,332,0.2702,0.3423,0.7357
152,2023-03-15,2522,1556,1074,1017,639,117036,378,0.2534,0.3717,0.6902
152,2023-03-16,2507,1484,1092,1031,667,120269,364,0.2661,0.3531,0.7358
152,2023-03-17,2679,1622,1123,1050,684,129435,366,0.2553,0.3486,0.6924
152,2023-03-18,2604,1525,1127,1053,651,117571,402,0.25,0.3818,0.739
152,2023-03-19,2116,1095,827,782,486,92494,296,0.2297,0.3785,0.7553
152,2023-03-20,3988,2680,999,915,556,106207,359,0.1394,0.3923,0.3728
152,2023-03-21,2965,1817,1256,1153,766,145290,387,0.2583,0.3356,0.6912
152,2023-03-22,1693,1009,629,596,394,67566,202,0.2327,0.3389,0.6234
152,2023-03-23,3332,2367,1321,1228,812,152496,416,0.2437,0.3388,0.5581
152,2023-03-24,2660,1679,1264,1170,773,144088,397,0.2906,0.3393,0.7528
152,2023-03-25,2433,1468,1203,1042,701,123064,341,0.2881,0.3273,0.8195
152,2023-03-26,1947,1046,860,804,558,101919,246,0.2866,0.306,0.8222
152,2023-03-27,2825,1835,1418,1225,812,146087,413,0.2874,0.3371,0.7728
152,2023-03-28,2932,2012,1551,1343,858,151296,485,0.2926,0.3611,0.7709
152,2023-03-29,2891,1981,1602,1391,888,156661,503,0.3072,0.3616,0.8087
152,2023-03-30,2835,1918,1506,1341,874,156983,467,0.3083,0.3482,0.7852
152,2023-03-31,3045,2080,1647,1458,894,156248,564,0.2936,0.3868,0.7918
152,2023-04-01,3093,1905,1504,1465,913,158281,552,0.2952,0.3768,0.7895
152,2023-04-02,2441,1400,1035,1007,626,107239,381,0.2565,0.3784,0.7393
152,2023-04-03,3428,2245,1502,1476,971,172965,505,0.2833,0.3421,0.669
152,2023-04-04,3314,1977,1230,1203,818,140407,385,0.2468,0.32,0.6222
152,2023-04-05,3545,2385,1641,1612,1071,199367,541,0.3021,0.3356,0.6881
152,2023-04-06,3662,2492,1644,1609,1004,181300,604,0.2742,0.3754,0.6597
152,2023-04-07,2796,1776,1299,1278,795,135394,483,0.2843,0.3779,0.7314
152,2023-04-08,2981,1806,1403,1368,926,158550,442,0.3106,0.3231,0.7769
152,2023-04-09,2376,1389,997,984,649,115935,335,0.2731,0.3404,0.7178
152,2023-04-10,3807,2487,1632,1585,1042,185570,543,0.2737,0.3426,0.6562
152,2023-04-11,3434,2339,1528,1491,972,174487,519,0.2831,0.3481,0.6533
152,2023-04-12,3661,2484,1615,1590,1042,186965,548,0.2846,0.3447,0.6502
152,2023-04-13,3844,2625,1732,1698,1089,200763,609,0.2833,0.3587,0.6598
152,2023-04-14,3248,2115,1547,1522,1047,183959,474,0.3224,0.3114,0.7314
152,2023-04-15,3504,2328,1635,1614,1050,187441,564,0.2997,0.3494,0.7023
