date,hour,day_of_week,month,is_weekend,is_peak_hour,city,demand_level,srch_rqst,done_ride,cancel_ride,bkng_cancel_rate,ac_num
2025-06-03,0,1,6,0,0,BLR,Low,23,4,1,0.2,150
2025-06-03,1,1,6,0,0,BLR,Low,31,2,4,0.6667,150
2025-06-03,2,1,6,0,0,BLR,Low,12,1,1,0.5,150
2025-06-03,3,1,6,0,0,BLR,Low,21,4,5,0.5556,150
2025-06-03,4,1,6,0,0,BLR,Medium,64,8,7,0.4667,150
2025-06-03,5,1,6,0,0,BLR,Medium,71,21,5,0.1923,150
2025-06-03,6,1,6,0,0,BLR,Medium,175,36,17,0.3208,150
2025-06-03,7,1,6,0,0,BLR,Medium,477,163,56,0.2557,150
2025-06-03,8,1,6,0,1,BLR,High,861,273,143,0.3438,150
2025-06-03,9,1,6,0,1,BLR,High,900,257,145,0.3607,150
2025-06-03,10,1,6,0,1,BLR,High,658,236,97,0.2913,150
2025-06-03,11,1,6,0,1,BLR,Medium,496,173,50,0.2242,150
2025-06-03,12,1,6,0,0,BLR,Medium,472,188,62,0.248,150
2025-06-03,13,1,6,0,0,BLR,Medium,505,163,61,0.2723,150
2025-06-03,14,1,6,0,0,BLR,Medium,445,156,37,0.1917,150
2025-06-03,15,1,6,0,0,BLR,Medium,552,194,65,0.251,150
2025-06-03,16,1,6,0,0,BLR,High,743,252,97,0.2779,150
2025-06-03,17,1,6,0,1,BLR,High,805,247,100,0.2882,150
2025-06-03,18,1,6,0,1,BLR,High,942,241,152,0.3868,150
2025-06-03,19,1,6,0,1,BLR,High,795,181,121,0.398,150
2025-06-03,20,1,6,0,1,BLR,Medium,433,108,57,0.3455,150
2025-06-03,21,1,6,0,1,BLR,Medium,255,66,26,0.2826,150
2025-06-03,22,1,6,0,0,BLR,Medium,151,21,13,0.3824,150
2025-06-03,23,1,6,0,0,BLR,Medium,118,23,11,0.3235,150
2025-06-09,0,0,6,0,0,BLR,Medium,212,19,24,0.5581,150
2025-06-09,1,0,6,0,0,BLR,Medium,78,4,2,0.3333,150
2025-06-09,2,0,6,0,0,BLR,Medium,75,5,3,0.375,150
2025-06-09,3,0,6,0,0,BLR,Low,48,3,3,0.5,150
2025-06-09,4,0,6,0,0,BLR,Medium,98,17,5,0.2273,150
2025-06-09,5,0,6,0,0,BLR,Medium,237,44,20,0.3125,150
2025-06-09,6,0,6,0,0,BLR,Medium,295,73,21,0.2234,150
2025-06-09,7,0,6,0,0,BLR,High,712,178,76,0.2992,150
2025-06-09,8,0,6,0,1,BLR,High,1208,264,120,0.3125,150
2025-06-09,9,0,6,0,1,BLR,High,1642,310,217,0.4118,150
2025-06-09,10,0,6,0,1,BLR,High,714,245,62,0.202,150
2025-06-09,11,0,6,0,1,BLR,Medium,603,192,69,0.2644,150
2025-06-09,12,0,6,0,0,BLR,High,782,215,94,0.3042,150
2025-06-09,13,0,6,0,0,BLR,High,638,194,58,0.2302,150
2025-06-09,14,0,6,0,0,BLR,Medium,567,181,53,0.2265,150
2025-06-09,15,0,6,0,0,BLR,High,814,222,94,0.2975,150
2025-06-09,16,0,6,0,0,BLR,High,1002,253,108,0.2992,150
2025-06-09,17,0,6,0,1,BLR,High,794,220,106,0.3252,150
2025-06-09,18,0,6,0,1,BLR,High,627,202,86,0.2986,150
2025-06-09,19,0,6,0,1,BLR,Medium,543,178,81,0.3127,150
2025-06-09,20,0,6,0,1,BLR,Medium,341,114,39,0.2549,150
2025-06-09,21,0,6,0,1,BLR,Medium,252,57,36,0.3871,150
2025-06-09,22,0,6,0,0,BLR,Medium,146,33,19,0.3654,150
2025-06-09,23,0,6,0,0,BLR,Medium,54,6,5,0.4545,150
2025-06-10,0,1,6,0,0,BLR,Low,23,5,2,0.2857,150
2025-06-10,1,1,6,0,0,BLR,Low,19,3,4,0.5714,150
2025-06-10,2,1,6,0,0,BLR,Low,15,1,1,0.5,150
2025-06-10,3,1,6,0,0,BLR,Low,22,3,0,0.0,150
2025-06-10,4,1,6,0,0,BLR,Low,50,9,6,0.4,150
2025-06-10,5,1,6,0,0,BLR,Medium,102,19,13,0.4062,150
2025-06-10,6,1,6,0,0,BLR,Medium,227,67,32,0.3232,150
2025-06-10,7,1,6,0,0,BLR,High,623,168,68,0.2881,150
2025-06-10,8,1,6,0,1,BLR,High,1041,270,160,0.3721,150
2025-06-10,9,1,6,0,1,BLR,High,1174,292,195,0.4004,150
2025-06-10,10,1,6,0,1,BLR,High,713,232,95,0.2896,150
2025-06-10,11,1,6,0,1,BLR,Medium,487,175,64,0.2678,150
2025-06-10,12,1,6,0,0,BLR,High,658,199,85,0.2993,150
2025-06-10,13,1,6,0,0,BLR,Medium,497,182,55,0.2321,150
2025-06-10,14,1,6,0,0,BLR,Medium,504,153,65,0.2982,150
2025-06-10,15,1,6,0,0,BLR,Medium,566,174,53,0.2335,150
2025-06-10,16,1,6,0,0,BLR,High,731,216,95,0.3055,150
2025-06-10,17,1,6,0,1,BLR,High,745,239,73,0.2303,150
2025-06-10,18,1,6,0,1,BLR,High,743,161,81,0.2765,150
2025-06-10,19,1,6,0,1,BLR,Medium,179,10,22,0.2366,150
2025-06-03,0,1,6,0,0,BLR,Medium,104,21,16,0.4324,151
2025-06-03,1,1,6,0,0,BLR,Medium,64,15,4,0.2105,151
2025-06-03,2,1,6,0,0,BLR,Low,40,7,3,0.3,151
2025-06-03,3,1,6,0,0,BLR,Medium,161,30,11,0.2683,151
2025-06-03,4,1,6,0,0,BLR,Medium,156,27,13,0.325,151
2025-06-03,5,1,6,0,0,BLR,Medium,246,79,24,0.233,151
2025-06-03,6,1,6,0,0,BLR,High,711,203,92,0.3119,151
2025-06-03,7,1,6,0,0,BLR,High,2276,599,271,0.3115,151
2025-06-03,8,1,6,0,1,BLR,High,5035,741,397,0.3486,151
2025-06-03,9,1,6,0,1,BLR,High,6268,711,357,0.3343,151
2025-06-03,10,1,6,0,1,BLR,High,4771,659,335,0.337,151
2025-06-03,11,1,6,0,1,BLR,High,2924,726,324,0.3086,151
2025-06-03,12,1,6,0,0,BLR,High,1977,551,253,0.3147,151
2025-06-03,13,1,6,0,0,BLR,High,1605,576,220,0.2764,151
2025-06-03,14,1,6,0,0,BLR,High,1431,537,194,0.2654,151
2025-06-03,15,1,6,0,0,BLR,High,1630,599,214,0.2632,151
2025-06-03,16,1,6,0,0,BLR,High,1905,714,270,0.2744,151
2025-06-03,17,1,6,0,1,BLR,High,2490,758,285,0.2733,151
2025-06-03,18,1,6,0,1,BLR,High,3295,726,358,0.3303,151
2025-06-03,19,1,6,0,1,BLR,High,4325,635,340,0.3469,151
2025-06-03,20,1,6,0,1,BLR,High,2135,434,205,0.3208,151
2025-06-03,21,1,6,0,1,BLR,High,995,255,116,0.3118,151
2025-06-03,22,1,6,0,0,BLR,Medium,480,138,64,0.3168,151
2025-06-03,23,1,6,0,0,BLR,Medium,365,74,47,0.3884,151
2025-06-09,0,0,6,0,0,BLR,Medium,167,36,29,0.4462,151
2025-06-09,1,0,6,0,0,BLR,Medium,97,13,15,0.5357,151
2025-06-09,2,0,6,0,0,BLR,Medium,81,14,9,0.3913,151
2025-06-09,3,0,6,0,0,BLR,Medium,147,22,10,0.3125,151
2025-06-09,4,0,6,0,0,BLR,Medium,522,70,41,0.3694,151
2025-06-09,5,0,6,0,0,BLR,High,677,126,52,0.2921,151
2025-06-09,6,0,6,0,0,BLR,High,1357,300,118,0.2823,151
2025-06-09,7,0,6,0,0,BLR,High,3966,629,277,0.3057,151
2025-06-09,8,0,6,0,1,BLR,High,7584,642,316,0.3299,151
2025-06-09,9,0,6,0,1,BLR,High,9204,655,374,0.3635,151
2025-06-09,10,0,6,0,1,BLR,High,6306,669,314,0.3194,151
2025-06-09,11,0,6,0,1,BLR,High,3581,683,372,0.3526,151
2025-06-09,12,0,6,0,0,BLR,High,3116,653,354,0.3515,151
2025-06-09,13,0,6,0,0,BLR,High,1864,588,198,0.2519,151
2025-06-09,14,0,6,0,0,BLR,High,1557,544,175,0.2434,151
2025-06-09,15,0,6,0,0,BLR,High,2283,634,282,0.3079,151
2025-06-09,16,0,6,0,0,BLR,High,4646,846,462,0.3532,151
2025-06-09,17,0,6,0,1,BLR,High,4113,623,331,0.347,151
2025-06-09,18,0,6,0,1,BLR,High,3533,599,279,0.3178,151
2025-06-09,19,0,6,0,1,BLR,High,2811,523,298,0.363,151
2025-06-09,20,0,6,0,1,BLR,High,1555,394,178,0.3112,151
2025-06-09,21,0,6,0,1,BLR,High,886,214,130,0.3779,151
2025-06-09,22,0,6,0,0,BLR,Medium,489,115,61,0.3466,151
2025-06-09,23,0,6,0,0,BLR,Medium,218,44,23,0.3433,151
2025-06-10,0,1,6,0,0,BLR,Medium,118,22,8,0.2667,151
2025-06-10,1,1,6,0,0,BLR,Low,52,9,7,0.4375,151
2025-06-10,2,1,6,0,0,BLR,Medium,78,16,5,0.2381,151
2025-06-10,3,1,6,0,0,BLR,Medium,479,41,30,0.4225,151
2025-06-10,4,1,6,0,0,BLR,Medium,252,30,27,0.4737,151
2025-06-10,5,1,6,0,0,BLR,Medium,274,60,29,0.3258,151
2025-06-10,6,1,6,0,0,BLR,High,812,237,93,0.2818,151
2025-06-10,7,1,6,0,0,BLR,High,2778,582,263,0.3112,151
2025-06-10,8,1,6,0,1,BLR,High,5955,739,412,0.3579,151
2025-06-10,9,1,6,0,1,BLR,High,7577,707,337,0.3228,151
2025-06-10,10,1,6,0,1,BLR,High,6579,666,366,0.3547,151
2025-06-10,11,1,6,0,1,BLR,High,3991,717,381,0.347,151
2025-06-10,12,1,6,0,0,BLR,High,2699,619,296,0.3235,151
2025-06-10,13,1,6,0,0,BLR,High,1833,553,220,0.2846,151
2025-06-10,14,1,6,0,0,BLR,High,1549,540,195,0.2653,151
2025-06-10,15,1,6,0,0,BLR,High,1872,610,219,0.2642,151
2025-06-10,16,1,6,0,0,BLR,High,2124,660,254,0.2779,151
2025-06-10,17,1,6,0,1,BLR,High,2591,666,315,0.3169,151
2025-06-10,18,1,6,0,1,BLR,High,2623,534,309,0.3029,151
2025-06-10,19,1,6,0,1,BLR,High,793,25,86,0.2945,151
2025-06-03,0,1,6,0,0,BLR,Medium,124,15,15,0.5,152
2025-06-03,1,1,6,0,0,BLR,Medium,77,14,8,0.3636,152
2025-06-03,2,1,6,0,0,BLR,Low,37,7,6,0.4615,152
2025-06-03,3,1,6,0,0,BLR,Low,44,7,3,0.3,152
2025-06-03,4,1,6,0,0,BLR,Medium,104,14,6,0.3,152
2025-06-03,5,1,6,0,0,BLR,Medium,129,33,20,0.3774,152
2025-06-03,6,1,6,0,0,BLR,Medium,359,118,40,0.2532,152
2025-06-03,7,1,6,0,0,BLR,High,1288,478,161,0.252,152
2025-06-03,8,1,6,0,1,BLR,High,2903,821,354,0.3013,152
2025-06-03,9,1,6,0,1,BLR,High,3168,778,354,0.3127,152
2025-06-03,10,1,6,0,1,BLR,High,1991,666,279,0.2952,152
2025-06-03,11,1,6,0,1,BLR,High,1359,544,198,0.2668,152
2025-06-03,12,1,6,0,0,BLR,High,1187,511,137,0.2114,152
2025-06-03,13,1,6,0,0,BLR,High,1186,522,165,0.2402,152
2025-06-03,14,1,6,0,0,BLR,High,1341,484,179,0.27,152
2025-06-03,15,1,6,0,0,BLR,High,1887,611,185,0.2324,152
2025-06-03,16,1,6,0,0,BLR,High,2923,791,352,0.308,152
2025-06-03,17,1,6,0,1,BLR,High,3917,812,422,0.342,152
2025-06-03,18,1,6,0,1,BLR,High,5066,791,471,0.3732,152
2025-06-03,19,1,6,0,1,BLR,High,5085,617,390,0.3839,152
2025-06-03,20,1,6,0,1,BLR,High,2156,411,220,0.3487,152
2025-06-03,21,1,6,0,1,BLR,High,832,232,121,0.3428,152
2025-06-03,22,1,6,0,0,BLR,Medium,479,121,56,0.3164,152
2025-06-03,23,1,6,0,0,BLR,Medium,520,76,47,0.3821,152
2025-06-09,0,0,6,0,0,BLR,Medium,166,32,26,0.4483,152
2025-06-09,1,0,6,0,0,BLR,Medium,101,9,13,0.5909,152
2025-06-09,2,0,6,0,0,BLR,Medium,91,15,11,0.4231,152
2025-06-09,3,0,6,0,0,BLR,Medium,77,16,5,0.2381,152
2025-06-09,4,0,6,0,0,BLR,Medium,162,21,21,0.5,152
2025-06-09,5,0,6,0,0,BLR,Medium,469,87,41,0.3203,152
2025-06-09,6,0,6,0,0,BLR,High,728,190,80,0.2963,152
2025-06-09,7,0,6,0,0,BLR,High,1906,521,171,0.2471,152
2025-06-09,8,0,6,0,1,BLR,High,4202,763,398,0.3428,152
2025-06-09,9,0,6,0,1,BLR,High,4227,796,363,0.3132,152
2025-06-09,10,0,6,0,1,BLR,High,2541,661,293,0.3071,152
2025-06-09,11,0,6,0,1,BLR,High,1540,547,185,0.2527,152
2025-06-09,12,0,6,0,0,BLR,High,1508,548,178,0.2452,152
2025-06-09,13,0,6,0,0,BLR,High,1316,491,163,0.2492,152
2025-06-09,14,0,6,0,0,BLR,High,1520,494,189,0.2767,152
2025-06-09,15,0,6,0,0,BLR,High,3217,634,291,0.3146,152
2025-06-09,16,0,6,0,0,BLR,High,5781,790,422,0.3482,152
2025-06-09,17,0,6,0,1,BLR,High,5061,672,377,0.3594,152
2025-06-09,18,0,6,0,1,BLR,High,4147,698,419,0.3748,152
2025-06-09,19,0,6,0,1,BLR,High,2472,517,257,0.332,152
2025-06-09,20,0,6,0,1,BLR,High,1271,338,174,0.3398,152
2025-06-09,21,0,6,0,1,BLR,High,785,225,117,0.3421,152
2025-06-09,22,0,6,0,0,BLR,Medium,430,103,55,0.3481,152
2025-06-09,23,0,6,0,0,BLR,Medium,159,42,16,0.2759,152
2025-06-10,0,1,6,0,0,BLR,Medium,98,16,4,0.2,152
2025-06-10,1,1,6,0,0,BLR,Medium,86,17,9,0.3462,152
2025-06-10,2,1,6,0,0,BLR,Low,43,4,3,0.4286,152
2025-06-10,3,1,6,0,0,BLR,Medium,63,6,1,0.1429,152
2025-06-10,4,1,6,0,0,BLR,Medium,108,24,10,0.2941,152
2025-06-10,5,1,6,0,0,BLR,Medium,146,38,19,0.3333,152
2025-06-10,6,1,6,0,0,BLR,Medium,342,125,36,0.2236,152
2025-06-10,7,1,6,0,0,BLR,High,1519,496,172,0.2575,152
2025-06-10,8,1,6,0,1,BLR,High,3260,792,389,0.3294,152
2025-06-10,9,1,6,0,1,BLR,High,3392,881,374,0.298,152
2025-06-10,10,1,6,0,1,BLR,High,2208,707,285,0.2873,152
2025-06-10,11,1,6,0,1,BLR,High,1603,568,207,0.2671,152
2025-06-10,12,1,6,0,0,BLR,High,1296,544,166,0.2338,152
2025-06-10,13,1,6,0,0,BLR,High,1341,494,164,0.2492,152
2025-06-10,14,1,6,0,0,BLR,High,1405,510,185,0.2662,152
2025-06-10,15,1,6,0,0,BLR,High,2264,619,237,0.2769,152
2025-06-10,16,1,6,0,0,BLR,High,3246,763,350,0.3142,152
2025-06-10,17,1,6,0,1,BLR,High,3666,745,401,0.3422,152
2025-06-10,18,1,6,0,1,BLR,High,3360,559,401,0.3361,152
2025-06-10,19,1,6,0,1,BLR,High,796,16,71,0.2582,152
2025-06-03,0,1,6,0,0,BLR,Low,51,6,2,0.25,153
2025-06-03,1,1,6,0,0,BLR,Low,21,1,3,0.75,153
2025-06-03,2,1,6,0,0,BLR,Low,19,0,2,1.0,153
2025-06-03,3,1,6,0,0,BLR,Low,9,0,0,0.0,153
2025-06-03,4,1,6,0,0,BLR,Low,28,4,2,0.3333,153
2025-06-03,5,1,6,0,0,BLR,Medium,68,22,3,0.12,153
2025-06-03,6,1,6,0,0,BLR,Medium,175,41,19,0.3167,153
2025-06-03,7,1,6,0,0,BLR,Medium,397,168,48,0.2222,153
2025-06-03,8,1,6,0,1,BLR,High,841,324,109,0.2517,153
2025-06-03,9,1,6,0,1,BLR,High,764,332,115,0.2573,153
2025-06-03,10,1,6,0,1,BLR,High,639,257,77,0.2305,153
2025-06-03,11,1,6,0,1,BLR,Medium,506,200,54,0.2126,153
2025-06-03,12,1,6,0,0,BLR,Medium,560,178,58,0.2458,153
2025-06-03,13,1,6,0,0,BLR,Medium,415,151,43,0.2216,153
2025-06-03,14,1,6,0,0,BLR,Medium,446,156,47,0.2315,153
2025-06-03,15,1,6,0,0,BLR,Medium,494,145,69,0.3224,153
2025-06-03,16,1,6,0,0,BLR,High,650,209,93,0.3079,153
2025-06-03,17,1,6,0,1,BLR,High,796,252,119,0.3208,153
2025-06-03,18,1,6,0,1,BLR,High,919,227,131,0.3659,153
2025-06-03,19,1,6,0,1,BLR,High,864,195,126,0.3925,153
2025-06-03,20,1,6,0,1,BLR,Medium,451,112,52,0.3171,153
2025-06-03,21,1,6,0,1,BLR,Medium,333,73,33,0.3113,153
2025-06-03,22,1,6,0,0,BLR,Medium,184,26,13,0.3333,153
2025-06-03,23,1,6,0,0,BLR,Medium,106,9,13,0.5909,153
2025-06-09,0,0,6,0,0,BLR,Medium,93,13,7,0.35,153
2025-06-09,1,0,6,0,0,BLR,Low,33,1,3,0.75,153
2025-06-09,2,0,6,0,0,BLR,Low,12,0,0,0.0,153
2025-06-09,3,0,6,0,0,BLR,Low,41,1,2,0.6667,153
2025-06-09,4,0,6,0,0,BLR,Low,52,10,1,0.0909,153
2025-06-09,5,0,6,0,0,BLR,Medium,155,33,10,0.2326,153
2025-06-09,6,0,6,0,0,BLR,Medium,310,69,40,0.367,153
2025-06-09,7,0,6,0,0,BLR,High,622,156,55,0.2607,153
2025-06-09,8,0,6,0,1,BLR,High,1414,361,164,0.3124,153
2025-06-09,9,0,6,0,1,BLR,High,1112,347,117,0.2522,153
2025-06-09,10,0,6,0,1,BLR,High,757,275,89,0.2445,153
2025-06-09,11,0,6,0,1,BLR,High,637,195,73,0.2724,153
2025-06-09,12,0,6,0,0,BLR,Medium,510,158,65,0.2915,153
2025-06-09,13,0,6,0,0,BLR,Medium,516,170,37,0.1787,153
2025-06-09,14,0,6,0,0,BLR,Medium,558,160,74,0.3162,153
2025-06-09,15,0,6,0,0,BLR,Medium,577,187,67,0.2638,153
2025-06-09,16,0,6,0,0,BLR,High,955,253,116,0.3144,153
2025-06-09,17,0,6,0,1,BLR,High,755,251,82,0.2462,153
2025-06-09,18,0,6,0,1,BLR,High,697,211,93,0.3049,153
2025-06-09,19,0,6,0,1,BLR,Medium,594,191,93,0.3275,153
2025-06-09,20,0,6,0,1,BLR,Medium,352,128,42,0.2471,153
2025-06-09,21,0,6,0,1,BLR,Medium,318,74,35,0.3211,153
2025-06-09,22,0,6,0,0,BLR,Medium,152,25,11,0.3056,153
2025-06-09,23,0,6,0,0,BLR,Medium,112,12,10,0.4545,153
2025-06-10,0,1,6,0,0,BLR,Low,40,3,3,0.5,153
2025-06-10,1,1,6,0,0,BLR,Low,26,1,1,0.5,153
2025-06-10,2,1,6,0,0,BLR,Low,30,5,4,0.4444,153
2025-06-10,3,1,6,0,0,BLR,Low,24,2,4,0.6667,153
2025-06-10,4,1,6,0,0,BLR,Low,21,5,2,0.2857,153
2025-06-10,5,1,6,0,0,BLR,Medium,71,23,2,0.08,153
2025-06-10,6,1,6,0,0,BLR,Medium,167,60,15,0.2,153
2025-06-10,7,1,6,0,0,BLR,Medium,396,147,32,0.1788,153
2025-06-10,8,1,6,0,1,BLR,High,1060,338,128,0.2747,153
2025-06-10,9,1,6,0,1,BLR,High,881,315,107,0.2536,153
2025-06-10,10,1,6,0,1,BLR,High,738,255,82,0.2433,153
2025-06-10,11,1,6,0,1,BLR,Medium,570,180,59,0.2469,153
2025-06-10,12,1,6,0,0,BLR,Medium,517,158,50,0.2404,153
2025-06-10,13,1,6,0,0,BLR,Medium,474,145,59,0.2892,153
2025-06-10,14,1,6,0,0,BLR,Medium,445,154,34,0.1809,153
2025-06-10,15,1,6,0,0,BLR,Medium,523,174,58,0.25,153
2025-06-10,16,1,6,0,0,BLR,High,721,214,82,0.277,153
2025-06-10,17,1,6,0,1,BLR,High,869,269,127,0.3199,153
2025-06-10,18,1,6,0,1,BLR,High,788,193,87,0.2669,153
2025-06-10,19,1,6,0,1,BLR,Medium,201,18,19,0.2111,153
2025-06-03,0,1,6,0,0,BLR,Low,41,10,3,0.2308,154
2025-06-03,1,1,6,0,0,BLR,Low,27,9,1,0.1,154
2025-06-03,2,1,6,0,0,BLR,Low,23,4,2,0.3333,154
2025-06-03,3,1,6,0,0,BLR,Low,44,14,5,0.2632,154
2025-06-03,4,1,6,0,0,BLR,Medium,107,28,7,0.2,154
2025-06-03,5,1,6,0,0,BLR,Medium,211,75,16,0.1758,154
2025-06-03,6,1,6,0,0,BLR,Medium,365,144,39,0.2131,154
2025-06-03,7,1,6,0,0,BLR,High,748,288,97,0.2519,154
2025-06-03,8,1,6,0,1,BLR,High,1261,481,173,0.2645,154
2025-06-03,9,1,6,0,1,BLR,High,1391,494,209,0.2973,154
2025-06-03,10,1,6,0,1,BLR,High,1049,410,115,0.219,154
2025-06-03,11,1,6,0,1,BLR,High,932,347,123,0.2617,154
2025-06-03,12,1,6,0,0,BLR,High,725,271,88,0.2451,154
2025-06-03,13,1,6,0,0,BLR,High,756,287,107,0.2716,154
2025-06-03,14,1,6,0,0,BLR,High,629,239,67,0.219,154
2025-06-03,15,1,6,0,0,BLR,High,702,249,99,0.2845,154
2025-06-03,16,1,6,0,0,BLR,High,761,337,102,0.2323,154
2025-06-03,17,1,6,0,1,BLR,High,1200,424,175,0.2922,154
2025-06-03,18,1,6,0,1,BLR,High,1821,490,281,0.3645,154
2025-06-03,19,1,6,0,1,BLR,High,1989,340,233,0.4059,154
2025-06-03,20,1,6,0,1,BLR,High,1051,222,115,0.3412,154
2025-06-03,21,1,6,0,1,BLR,Medium,552,130,53,0.2896,154
2025-06-03,22,1,6,0,0,BLR,Medium,269,57,41,0.4184,154
2025-06-03,23,1,6,0,0,BLR,Medium,189,40,30,0.4286,154
2025-06-09,0,0,6,0,0,BLR,Medium,201,24,14,0.3684,154
2025-06-09,1,0,6,0,0,BLR,Medium,87,13,11,0.4583,154
2025-06-09,2,0,6,0,0,BLR,Low,50,5,3,0.375,154
2025-06-09,3,0,6,0,0,BLR,Medium,399,44,33,0.4286,154
2025-06-09,4,0,6,0,0,BLR,Medium,437,74,33,0.3084,154
2025-06-09,5,0,6,0,0,BLR,High,813,140,79,0.3607,154
2025-06-09,6,0,6,0,0,BLR,High,949,201,111,0.3558,154
2025-06-09,7,0,6,0,0,BLR,High,1828,323,180,0.3579,154
2025-06-09,8,0,6,0,1,BLR,High,2936,537,294,0.3538,154
2025-06-09,9,0,6,0,1,BLR,High,2719,512,279,0.3527,154
2025-06-09,10,0,6,0,1,BLR,High,1569,390,180,0.3158,154
2025-06-09,11,0,6,0,1,BLR,High,1125,377,128,0.2535,154
2025-06-09,12,0,6,0,0,BLR,High,1068,329,121,0.2689,154
2025-06-09,13,0,6,0,0,BLR,High,1004,307,138,0.3101,154
2025-06-09,14,0,6,0,0,BLR,High,810,256,111,0.3025,154
2025-06-09,15,0,6,0,0,BLR,High,1155,306,119,0.28,154
2025-06-09,16,0,6,0,0,BLR,High,1461,411,173,0.2962,154
2025-06-09,17,0,6,0,1,BLR,High,1366,384,180,0.3191,154
2025-06-09,18,0,6,0,1,BLR,High,1388,399,198,0.3311,154
2025-06-09,19,0,6,0,1,BLR,High,1355,340,170,0.3333,154
2025-06-09,20,0,6,0,1,BLR,High,1005,251,118,0.3198,154
2025-06-09,21,0,6,0,1,BLR,Medium,500,132,72,0.3529,154
2025-06-09,22,0,6,0,0,BLR,Medium,268,47,35,0.4268,154
2025-06-09,23,0,6,0,0,BLR,Medium,125,24,10,0.2941,154
2025-06-10,0,1,6,0,0,BLR,Low,43,10,1,0.0909,154
2025-06-10,1,1,6,0,0,BLR,Low,14,1,1,0.5,154
2025-06-10,2,1,6,0,0,BLR,Low,13,2,1,0.3333,154
2025-06-10,3,1,6,0,0,BLR,Low,47,9,4,0.3077,154
2025-06-10,4,1,6,0,0,BLR,Medium,186,30,22,0.4231,154
2025-06-10,5,1,6,0,0,BLR,Medium,215,73,28,0.2772,154
2025-06-10,6,1,6,0,0,BLR,Medium,438,136,45,0.2486,154
2025-06-10,7,1,6,0,0,BLR,High,931,270,96,0.2623,154
2025-06-10,8,1,6,0,1,BLR,High,1625,565,218,0.2784,154
2025-06-10,9,1,6,0,1,BLR,High,1782,539,236,0.3045,154
2025-06-10,10,1,6,0,1,BLR,High,1256,402,144,0.2637,154
2025-06-10,11,1,6,0,1,BLR,High,875,299,106,0.2617,154
2025-06-10,12,1,6,0,0,BLR,High,683,268,106,0.2834,154
2025-06-10,13,1,6,0,0,BLR,High,759,267,109,0.2899,154
2025-06-10,14,1,6,0,0,BLR,High,636,249,54,0.1782,154
2025-06-10,15,1,6,0,0,BLR,High,723,284,87,0.2345,154
2025-06-10,16,1,6,0,0,BLR,High,1037,346,157,0.3115,154
2025-06-10,17,1,6,0,1,BLR,High,1253,415,158,0.2738,154
2025-06-10,18,1,6,0,1,BLR,High,1373,322,197,0.3256,154
2025-06-10,19,1,6,0,1,BLR,Medium,431,27,46,0.2738,154
2025-06-03,0,1,6,0,0,BLR,Low,18,5,0,0.0,155
2025-06-03,1,1,6,0,0,BLR,Low,21,3,0,0.0,155
2025-06-03,2,1,6,0,0,BLR,Low,17,2,0,0.0,155
2025-06-03,3,1,6,0,0,BLR,Low,12,3,0,0.0,155
2025-06-03,4,1,6,0,0,BLR,Low,16,2,2,0.5,155
2025-06-03,5,1,6,0,0,BLR,Low,32,17,4,0.1905,155
2025-06-03,6,1,6,0,0,BLR,Medium,96,36,9,0.2,155
2025-06-03,7,1,6,0,0,BLR,Medium,274,99,43,0.3028,155
2025-06-03,8,1,6,0,1,BLR,High,644,247,66,0.2109,155
2025-06-03,9,1,6,0,1,BLR,Medium,528,207,76,0.2686,155
2025-06-03,10,1,6,0,1,BLR,Medium,377,171,31,0.1535,155
2025-06-03,11,1,6,0,1,BLR,Medium,395,142,40,0.2198,155
2025-06-03,12,1,6,0,0,BLR,Medium,295,101,31,0.2348,155
2025-06-03,13,1,6,0,0,BLR,Medium,358,138,43,0.2376,155
2025-06-03,14,1,6,0,0,BLR,Medium,357,122,54,0.3068,155
2025-06-03,15,1,6,0,0,BLR,Medium,322,140,39,0.2179,155
2025-06-03,16,1,6,0,0,BLR,Medium,355,154,58,0.2736,155
2025-06-03,17,1,6,0,1,BLR,High,645,216,97,0.3099,155
2025-06-03,18,1,6,0,1,BLR,High,658,208,93,0.309,155
2025-06-03,19,1,6,0,1,BLR,High,777,141,87,0.3816,155
2025-06-03,20,1,6,0,1,BLR,Medium,521,99,61,0.3812,155
2025-06-03,21,1,6,0,1,BLR,Medium,338,57,40,0.4124,155
2025-06-03,22,1,6,0,0,BLR,Medium,167,38,11,0.2245,155
2025-06-03,23,1,6,0,0,BLR,Medium,65,10,11,0.5238,155
2025-06-09,0,0,6,0,0,BLR,Medium,70,10,9,0.4737,155
2025-06-09,1,0,6,0,0,BLR,Low,18,1,2,0.6667,155
2025-06-09,2,0,6,0,0,BLR,Low,23,6,3,0.3333,155
2025-06-09,3,0,6,0,0,BLR,Low,27,2,1,0.3333,155
2025-06-09,4,0,6,0,0,BLR,Medium,60,14,5,0.2632,155
2025-06-09,5,0,6,0,0,BLR,Medium,135,36,17,0.3208,155
2025-06-09,6,0,6,0,0,BLR,Medium,231,64,18,0.2195,155
2025-06-09,7,0,6,0,0,BLR,Medium,413,129,48,0.2712,155
2025-06-09,8,0,6,0,1,BLR,High,940,241,102,0.2974,155
2025-06-09,9,0,6,0,1,BLR,High,942,266,131,0.33,155
2025-06-09,10,0,6,0,1,BLR,Medium,542,176,67,0.2757,155
2025-06-09,11,0,6,0,1,BLR,Medium,405,151,63,0.2944,155
