date,city_code,reg_rider,reg_driver
2025-03-15,MYQ,219,17
2025-03-15,RDP,161,5
2025-03-15,ROK,261,11
2025-03-15,TRT,220,0
2025-03-15,TRV,36,10
2025-03-16,ASN,75,2
2025-03-16,BBI,645,14
2025-03-16,BLR,5665,159
2025-03-16,CCU,5534,120
2025-03-16,CJB,102,4
2025-03-16,COK,91,31
2025-03-16,CTC,235,1
2025-03-16,GBI,186,5
2025-03-16,HYD,195,9
2025-03-16,IXB,211,12
2025-03-16,MAA,1901,70
2025-03-16,MYQ,163,4
2025-03-16,RDP,188,7
2025-03-16,ROK,211,12
2025-03-16,TRT,239,4
2025-03-16,TRV,37,4
2025-03-17,ASN,74,5
2025-03-17,BBI,674,17
2025-03-17,BLR,5665,180
2025-03-17,CCU,5102,102
2025-03-17,CJB,96,12
2025-03-17,COK,108,26
2025-03-17,CTC,232,1
2025-03-17,GBI,157,5
2025-03-17,HYD,232,12
2025-03-17,IXB,202,8
2025-03-17,MAA,1513,113
2025-03-17,MYQ,173,11
2025-03-17,RDP,167,2
2025-03-17,ROK,202,8
2025-03-17,TRT,176,4
2025-03-17,TRV,39,12
2025-03-18,ASN,68,3
2025-03-18,BBI,622,27
2025-03-18,BLR,5252,185
2025-03-18,CCU,4745,156
2025-03-18,CJB,79,16
2025-03-18,COK,101,34
2025-03-18,CTC,204,1
2025-03-18,GBI,161,5
2025-03-18,HYD,178,9
2025-03-18,IXB,176,9
2025-03-18,MAA,1244,138
2025-03-18,MYQ,150,7
2025-03-18,RDP,138,6
2025-03-18,ROK,176,9
2025-03-18,TRT,150,6
2025-03-18,TRV,32,20
2025-03-19,ASN,80,1
2025-03-19,BBI,628,23
2025-03-19,BLR,5849,235
2025-03-19,CCU,4895,188
2025-03-19,CJB,74,11
2025-03-19,COK,99,17
2025-03-19,CTC,219,1
2025-03-19,GBI,154,3
2025-03-19,HYD,199,12
2025-03-19,IXB,207,11
2025-03-19,MAA,1559,103
2025-03-19,MYQ,165,10
2025-03-19,RDP,140,4
2025-03-19,ROK,207,11
2025-03-19,TRT,164,2
2025-03-19,TRV,43,17
2025-03-20,ASN,57,2
2025-03-20,BBI,675,20
2025-03-20,BLR,5424,218
2025-03-20,CCU,4470,194
2025-03-20,CJB,83,7
2025-03-20,COK,113,32
2025-03-20,CTC,223,2
2025-03-20,GBI,185,3
2025-03-20,HYD,147,12
2025-03-20,IXB,154,3
2025-03-20,MAA,2083,158
2025-03-20,MYQ,137,11
2025-03-20,RDP,143,11
2025-03-20,ROK,154,3
2025-03-20,TRT,183,3
2025-03-20,TRV,36,7
2025-03-21,ASN,84,1
2025-03-21,BBI,758,11
2025-03-21,BLR,5872,197
2025-03-21,CCU,5080,116
2025-03-21,CJB,116,13
2025-03-21,COK,92,36
2025-03-21,CTC,275,2
2025-03-21,GBI,149,2
2025-03-21,HYD,147,17
2025-03-21,IXB,151,10
2025-03-21,MAA,2625,160
2025-03-21,MYQ,168,12
2025-03-21,RDP,270,9
2025-03-21,ROK,151,10
2025-03-21,TRT,175,7
2025-03-21,TRV,27,10
2025-03-22,ASN,80,6
2025-03-22,BBI,932,21
2025-03-22,BLR,8011,150
2025-03-22,CCU,5130,153
2025-03-22,CJB,148,16
2025-03-22,COK,128,24
2025-03-22,CTC,331,1
2025-03-22,GBI,195,7
2025-03-22,HYD,187,10
2025-03-22,IXB,200,7
2025-03-22,MAA,2684,180
2025-03-22,MYQ,107,11
2025-03-22,RDP,154,12
2025-03-22,ROK,200,7
2025-03-22,TRT,204,5
2025-03-22,TRV,43,16
2025-03-23,ASN,65,2
2025-03-23,BBI,885,9
2025-03-23,BLR,6313,133
2025-03-23,CCU,5060,170
2025-03-23,CJB,109,6
2025-03-23,COK,82,12
2025-03-23,CTC,309,3
2025-03-23,GBI,183,3
2025-03-23,HYD,189,16
2025-03-23,IXB,182,4
2025-03-23,MAA,2588,105
2025-03-23,MYQ,125,6
2025-03-23,RDP,175,15
2025-03-23,ROK,182,4
2025-03-23,TRT,216,5
2025-03-23,TRV,31,15
2025-03-24,ASN,49,5
2025-03-24,BBI,858,15
2025-03-24,BLR,6070,188
2025-03-24,CCU,4633,156
2025-03-24,CJB,104,8
2025-03-24,COK,135,24
2025-03-24,CTC,291,1
2025-03-24,GBI,189,1
2025-03-24,HYD,177,12
2025-03-24,IXB,188,5
2025-03-24,MAA,2600,150
2025-03-24,MYQ,114,4
2025-03-24,RDP,183,11
2025-03-24,ROK,188,5
2025-03-24,TRT,206,3
2025-03-24,TRV,191,30
2025-03-25,ASN,52,7
2025-03-25,BBI,762,28
2025-03-25,BLR,5492,163
2025-03-25,CCU,4390,145
2025-03-25,CJB,93,9
2025-03-25,COK,125,21
2025-03-25,CTC,270,1
2025-03-25,GBI,175,2
2025-03-25,HYD,160,10
2025-03-25,IXB,166,12
2025-03-25,MAA,2323,136
2025-03-25,MYQ,100,10
2025-03-25,RDP,140,8
2025-03-25,ROK,166,12
2025-03-25,TRT,173,2
2025-03-25,TRV,212,57
2025-03-26,ASN,60,4
2025-03-26,BBI,686,18
2025-03-26,BLR,5582,155
2025-03-26,CCU,4505,127
2025-03-26,CJB,93,11
2025-03-26,COK,150,25
2025-03-26,CTC,226,1
2025-03-26,GBI,164,4
2025-03-26,HYD,158,24
2025-03-26,IXB,165,9
2025-03-26,MAA,2114,127
2025-03-26,MYQ,100,4
2025-03-26,RDP,157,11
2025-03-26,ROK,165,9
2025-03-26,TRT,187,7
2025-03-26,TRV,107,45
2025-03-27,ASN,58,7
2025-03-27,BBI,680,17
2025-03-27,BLR,5661,173
2025-03-27,CCU,4369,170
2025-03-27,CJB,83,12
2025-03-27,COK,98,25
2025-03-27,CTC,234,1
2025-03-27,GBI,176,2
2025-03-27,HYD,178,13
2025-03-27,IXB,167,3
2025-03-27,MAA,2075,150
2025-03-27,MYQ,106,10
2025-03-27,RDP,174,8
2025-03-27,ROK,167,3
2025-03-27,TRT,157,7
2025-03-27,TRV,74,10
2025-03-28,ASN,72,1
2025-03-28,BBI,822,16
2025-03-28,BLR,5829,161
2025-03-28,CCU,5059,144
2025-03-28,CJB,114,9
2025-03-28,COK,119,33
2025-03-28,CTC,228,3
2025-03-28,GBI,180,6
2025-03-28,HYD,197,8
2025-03-28,IXB,166,8
2025-03-28,MAA,2333,139
2025-03-28,MYQ,100,6
2025-03-28,RDP,155,7
2025-03-28,ROK,166,8
2025-03-28,TRT,176,2
2025-03-28,TRV,64,25
2025-03-29,ASN,64,3
2025-03-29,BBI,747,22
2025-03-29,BLR,6407,131
2025-03-29,CCU,4802,107
2025-03-29,CJB,137,12
2025-03-29,COK,129,15
2025-03-29,CTC,252,1
2025-03-29,GBI,173,4
2025-03-29,HYD,180,29
2025-03-29,IXB,179,6
2025-03-29,MAA,2807,112
2025-03-29,MYQ,120,8
2025-03-29,RDP,137,5
2025-03-29,ROK,179,6
2025-03-29,TRT,159,1
2025-03-29,TRV,74,19
2025-03-30,ASN,63,6
2025-03-30,BBI,769,8
2025-03-30,BLR,6271,71
2025-03-30,CCU,4824,105
2025-03-30,CJB,134,6
2025-03-30,COK,103,13
2025-03-30,CTC,246,0
2025-03-30,GBI,164,2
2025-03-30,HYD,170,19
2025-03-30,IXB,165,2
2025-03-30,MAA,2775,102
2025-03-30,MYQ,101,5
2025-03-30,RDP,157,2
2025-03-30,ROK,165,2
2025-03-30,TRT,122,3
2025-03-30,TRV,64,29
2025-03-31,ASN,64,3
2025-03-31,BBI,784,11
2025-03-31,BLR,6994,86
2025-03-31,CCU,5182,106
2025-03-31,CJB,127,4
2025-03-31,COK,109,16
2025-03-31,CTC,290,1
2025-03-31,GBI,210,4
2025-03-31,HYD,187,26
2025-03-31,IXB,171,6
2025-03-31,MAA,2635,107
2025-03-31,MYQ,101,5
2025-03-31,RDP,162,6
2025-03-31,ROK,171,6
2025-03-31,TRT,176,3
2025-03-31,TRV,62,17
2025-04-01,ASN,95,4
2025-04-01,BBI,687,15
2025-04-01,BLR,8438,99
2025-04-01,CCU,5653,124
2025-04-01,CJB,125,16
2025-04-01,COK,108,19
2025-04-01,CTC,257,2
2025-04-01,GBI,231,4
2025-04-01,HYD,217,13
2025-04-01,IXB,172,2
2025-04-01,MAA,3243,141
2025-04-01,MYQ,115,3
2025-04-01,RDP,171,9
2025-04-01,ROK,172,2
2025-04-01,TRT,222,2
2025-04-01,TRV,63,42
2025-04-02,ASN,68,3
2025-04-02,BBI,768,20
2025-04-02,BLR,7951,126
2025-04-02,CCU,5247,140
2025-04-02,CJB,123,5
2025-04-02,COK,119,23
2025-04-02,CTC,241,4
2025-04-02,GBI,236,0
2025-04-02,HYD,241,13
2025-04-02,IXB,190,7
2025-04-02,MAA,3166,126
2025-04-02,MYQ,128,7
2025-04-02,RDP,163,11
2025-04-02,ROK,190,7
2025-04-02,TRT,205,2
2025-04-02,TRV,64,35
2025-04-03,ASN,78,2
2025-04-03,BBI,534,21
2025-04-03,BLR,9705,129
2025-04-03,CCU,4815,90
2025-04-03,CJB,92,4
2025-04-03,COK,93,8
2025-04-03,CTC,158,0
2025-04-03,GBI,218,7
2025-04-03,HYD,422,8
2025-04-03,IXB,155,1
2025-04-03,MAA,2028,98
2025-04-03,MYQ,114,11
2025-04-03,RDP,107,11
2025-04-03,ROK,155,1
2025-04-03,TRT,232,3
2025-04-03,TRV,47,34
2025-04-04,ASN,82,2
2025-04-04,BBI,535,17
2025-04-04,BLR,6567,163
2025-04-04,CCU,4696,130
2025-04-04,CJB,107,5
2025-04-04,COK,123,21
2025-04-04,CTC,195,0
2025-04-04,GBI,224,6
2025-04-04,HYD,215,18
2025-04-04,IXB,155,5
2025-04-04,MAA,1509,122
2025-04-04,MYQ,126,4
2025-04-04,RDP,155,7
2025-04-04,ROK,155,5
2025-04-04,TRT,199,3
2025-04-04,TRV,46,28
2025-04-05,ASN,68,3
2025-04-05,BBI,511,18
2025-04-05,BLR,7608,173
2025-04-05,CCU,5051,134
2025-04-05,CJB,78,10
2025-04-05,COK,120,16
2025-04-05,CTC,167,1
2025-04-05,GBI,264,4
2025-04-05,HYD,182,21
2025-04-05,IXB,197,6
2025-04-05,MAA,1538,117
2025-04-05,MYQ,124,3
2025-04-05,RDP,147,6
2025-04-05,ROK,197,6
2025-04-05,TRT,221,3
2025-04-05,TRV,53,52
2025-04-06,ASN,71,4
2025-04-06,BBI,520,10
2025-04-06,BLR,6138,145
2025-04-06,CCU,4665,73
2025-04-06,CJB,95,7
2025-04-06,COK,157,23
2025-04-06,CTC,137,0
2025-04-06,GBI,259,5
2025-04-06,HYD,190,40
2025-04-06,IXB,161,1
2025-04-06,MAA,1345,73
2025-04-06,MYQ,126,3
2025-04-06,RDP,127,2
2025-04-06,ROK,161,1
2025-04-06,TRT,186,2
2025-04-06,TRV,57,18
2025-04-07,ASN,54,3
2025-04-07,BBI,564,16
2025-04-07,BLR,7658,155
2025-04-07,CCU,4897,98
2025-04-07,CJB,83,5
2025-04-07,COK,128,19
2025-04-07,CTC,164,0
2025-04-07,GBI,220,1
2025-04-07,HYD,223,19
2025-04-07,IXB,179,3
2025-04-07,MAA,1439,85
2025-04-07,MYQ,117,6
2025-04-07,RDP,145,5
2025-04-07,ROK,179,3
2025-04-07,TRT,232,4
2025-04-07,TRV,52,62
2025-04-08,ASN,70,1
2025-04-08,BBI,490,18
2025-04-08,BLR,6671,225
2025-04-08,CCU,4604,135
2025-04-08,CJB,61,6
2025-04-08,COK,114,16
2025-04-08,CTC,155,2
2025-04-08,GBI,203,5
2025-04-08,HYD,181,18
2025-04-08,IXB,133,6
2025-04-08,MAA,1285,81
2025-04-08,MYQ,93,9
2025-04-08,RDP,153,7
2025-04-08,ROK,133,6
2025-04-08,TRT,189,6
2025-04-08,TRV,52,27
2025-04-09,ASN,71,4
2025-04-09,BBI,524,11
2025-04-09,BLR,7026,182
2025-04-09,CCU,4630,96
2025-04-09,CJB,132,4
2025-04-09,COK,125,18
2025-04-09,CTC,164,6
2025-04-09,GBI,238,4
2025-04-09,HYD,199,21
2025-04-09,IXB,192,6
2025-04-09,MAA,2508,90
2025-04-09,MYQ,136,6
2025-04-09,RDP,144,8
2025-04-09,ROK,192,6
2025-04-09,TRT,232,3
2025-04-09,TRV,48,91
2025-04-10,ASN,79,1
2025-04-10,BBI,555,17
2025-04-10,BLR,8149,166
2025-04-10,CCU,4543,125
2025-04-10,CJB,192,6
2025-04-10,COK,261,18
2025-04-10,CTC,197,2
2025-04-10,GBI,237,5
2025-04-10,HYD,228,23
2025-04-10,IXB,197,6
2025-04-10,MAA,3443,99
2025-04-10,MYQ,123,7
2025-04-10,RDP,146,3
2025-04-10,ROK,197,6
2025-04-10,TRT,221,3
2025-04-10,TRV,94,39
2025-04-11,ASN,76,1
2025-04-11,BBI,588,12
2025-04-11,BLR,7631,152
2025-04-11,CCU,5012,86
2025-04-11,CJB,139,8
2025-04-11,COK,226,14
2025-04-11,CTC,180,0
2025-04-11,GBI,227,3
2025-04-11,HYD,207,28
2025-04-11,IXB,187,5
2025-04-11,MAA,2782,111
2025-04-11,MYQ,154,7
2025-04-11,RDP,159,5
2025-04-11,ROK,187,5
2025-04-11,TRT,213,3
2025-04-11,TRV,83,53
2025-04-12,ASN,92,3
2025-04-12,BBI,560,17
2025-04-12,BLR,9163,135
2025-04-12,CCU,5388,92
2025-04-12,CJB,145,8
2025-04-12,COK,272,16
2025-04-12,CTC,190,0
2025-04-12,GBI,240,1
2025-04-12,HYD,189,22
2025-04-12,IXB,198,4
2025-04-12,MAA,2805,115
2025-04-12,MYQ,157,5
2025-04-12,RDP,165,3
2025-04-12,ROK,198,4
2025-04-12,TRT,233,0
2025-04-12,TRV,96,19
2025-04-13,ASN,66,1
2025-04-13,BBI,546,9
2025-04-13,BLR,6633,92
2025-04-13,CCU,4985,96
2025-04-13,CJB,120,2
2025-04-13,COK,202,11
2025-04-13,CTC,177,1
2025-04-13,GBI,253,6
2025-04-13,HYD,187,15
2025-04-13,IXB,208,2
2025-04-13,MAA,2284,77
2025-04-13,MYQ,148,5
2025-04-13,RDP,147,4
2025-04-13,ROK,208,2
2025-04-13,TRT,223,4
2025-04-13,TRV,51,0
2025-04-14,ASN,90,3
2025-04-14,BBI,532,11
2025-04-14,BLR,8276,117
2025-04-14,CCU,4756,75
2025-04-14,CJB,117,9
2025-04-14,COK,138,3
2025-04-14,CTC,182,1
2025-04-14,GBI,227,8
2025-04-14,HYD,175,32
2025-04-14,IXB,214,3
2025-04-14,MAA,1977,84
2025-04-14,MYQ,155,5
2025-04-14,RDP,142,6
2025-04-14,ROK,214,3
2025-04-14,TRT,240,2
2025-04-14,TRV,42,9
2025-04-15,ASN,56,3
2025-04-15,BBI,595,6
2025-04-15,BLR,8845,122
2025-04-15,CCU,4581,121
2025-04-15,CJB,142,10
2025-04-15,COK,182,7
2025-04-15,CTC,208,2
2025-04-15,GBI,211,4
2025-04-15,HYD,196,27
2025-04-15,IXB,176,6
2025-04-15,MAA,1987,98
2025-04-15,MYQ,153,4
2025-04-15,RDP,107,6
2025-04-15,ROK,176,6
2025-04-15,TRT,222,5
2025-04-15,TRV,55,25
2025-04-16,ASN,61,5
2025-04-16,BBI,500,9
2025-04-16,BLR,13550,148
2025-04-16,CCU,4564,118
2025-04-16,CJB,102,8
2025-04-16,COK,150,17
2025-04-16,CTC,159,2
2025-04-16,GBI,232,8
2025-04-16,HYD,211,23
2025-04-16,IXB,230,3
2025-04-16,MAA,2533,80
2025-04-16,MYQ,234,5
2025-04-16,RDP,116,7
2025-04-16,ROK,230,3
2025-04-16,TRT,268,5
2025-04-16,TRV,60,28
2025-04-17,ASN,69,3
2025-04-17,BBI,485,19
2025-04-17,BLR,10584,167
2025-04-17,CCU,5723,113
2025-04-17,CJB,109,12
2025-04-17,COK,133,18
2025-04-17,CTC,161,3
2025-04-17,GBI,239,8
2025-04-17,HYD,178,21
2025-04-17,IXB,229,4
2025-04-17,MAA,2020,83
2025-04-17,MYQ,189,13
2025-04-17,RDP,154,4
2025-04-17,ROK,229,4
2025-04-17,TRT,280,4
2025-04-17,TRV,53,9
2025-04-18,ASN,74,4
2025-04-18,BBI,550,16
2025-04-18,BLR,9561,171
2025-04-18,CCU,5065,144
2025-04-18,CJB,111,8
2025-04-18,COK,132,13
2025-04-18,CTC,182,1
2025-04-18,GBI,259,6
2025-04-18,HYD,250,18
2025-04-18,IXB,237,6
2025-04-18,MAA,2049,103
2025-04-18,MYQ,189,7
2025-04-18,RDP,163,10
2025-04-18,ROK,237,6
2025-04-18,TRT,252,7
2025-04-18,TRV,65,29
2025-04-19,ASN,73,3
2025-04-19,BBI,485,15
2025-04-19,BLR,9426,166
2025-04-19,CCU,4947,99
2025-04-19,CJB,131,11
2025-04-19,COK,131,19
2025-04-19,CTC,147,4
2025-04-19,GBI,280,2
2025-04-19,HYD,186,17
2025-04-19,IXB,262,6
2025-04-19,MAA,1990,103
2025-04-19,MYQ,204,14
2025-04-19,RDP,142,8
2025-04-19,ROK,262,6
2025-04-19,TRT,262,7
2025-04-19,TRV,64,12
2025-04-20,ASN,87,0
2025-04-20,BBI,480,3
2025-04-20,BLR,8123,91
2025-04-20,CCU,5600,100
2025-04-20,CJB,124,7
2025-04-20,COK,164,8
2025-04-20,CTC,154,1
2025-04-20,GBI,308,2
2025-04-20,HYD,208,14
2025-04-20,IXB,278,5
2025-04-20,MAA,2138,53
2025-04-20,MYQ,202,5
2025-04-20,RDP,169,10
2025-04-20,ROK,278,5
2025-04-20,TRT,284,5
2025-04-20,TRV,49,13
2025-04-21,ASN,84,1
2025-04-21,BBI,487,23
2025-04-21,BLR,9833,187
2025-04-21,CCU,5393,116
2025-04-21,CJB,87,12
2025-04-21,COK,166,12
2025-04-21,CTC,140,2
2025-04-21,GBI,332,4
2025-04-21,HYD,198,8
2025-04-21,IXB,229,2
2025-04-21,MAA,1874,86
2025-04-21,MYQ,197,6
2025-04-21,RDP,160,5
2025-04-21,ROK,229,2
2025-04-21,TRT,225,4
2025-04-21,TRV,49,10
2025-04-22,ASN,73,2
2025-04-22,BBI,475,13
2025-04-22,BLR,9160,187
2025-04-22,CCU,4627,104
2025-04-22,CJB,111,12
2025-04-22,COK,145,15
2025-04-22,CTC,167,1
2025-04-22,GBI,216,5
2025-04-22,HYD,154,10
2025-04-22,IXB,243,3
2025-04-22,MAA,1601,96
2025-04-22,MYQ,191,7
2025-04-22,RDP,138,5
2025-04-22,ROK,243,3
2025-04-22,TRT,250,3
2025-04-22,TRV,43,30
2025-04-23,ASN,64,1
2025-04-23,BBI,465,16
2025-04-23,BLR,9698,207
2025-04-23,CCU,4560,103
2025-04-23,CJB,77,5
2025-04-23,COK,174,12
2025-04-23,CTC,155,0
2025-04-23,GBI,269,4
2025-04-23,HYD,233,19
2025-04-23,IXB,248,6
2025-04-23,MAA,1620,77
2025-04-23,MYQ,182,6
2025-04-23,RDP,148,7
2025-04-23,ROK,248,6
2025-04-23,TRT,220,3
2025-04-23,TRV,42,16
2025-04-24,ASN,77,2
2025-04-24,BBI,438,14
2025-04-24,BLR,9026,171
2025-04-24,CCU,4835,146
2025-04-24,CJB,90,11
2025-04-24,COK,135,17
2025-04-24,CTC,120,1
2025-04-24,GBI,230,5
2025-04-24,HYD,171,25
2025-04-24,IXB,214,9
2025-04-24,MAA,1330,85
2025-04-24,MYQ,151,15
2025-04-24,RDP,153,5
2025-04-24,ROK,214,9
2025-04-24,TRT,251,8
2025-04-24,TRV,55,38
2025-04-25,ASN,71,2
2025-04-25,BBI,473,14
2025-04-25,BLR,8597,216
2025-04-25,CCU,5443,134
2025-04-25,CJB,74,7
2025-04-25,COK,241,13
2025-04-25,CTC,160,2
2025-04-25,GBI,364,3
2025-04-25,HYD,161,10
2025-04-25,IXB,233,2
2025-04-25,MAA,1368,75
2025-04-25,MYQ,156,12
2025-04-25,RDP,187,8
2025-04-25,ROK,233,2
2025-04-25,TRT,228,5
2025-04-25,TRV,186,47
2025-04-26,ASN,91,3
2025-04-26,BBI,476,6
2025-04-26,BLR,8472,199
2025-04-26,CCU,6311,185
2025-04-26,CJB,78,9
2025-04-26,COK,280,20
2025-04-26,CTC,150,0
2025-04-26,GBI,274,4
2025-04-26,HYD,135,13
2025-04-26,IXB,210,10
2025-04-26,MAA,1257,84
2025-04-26,MYQ,132,7
2025-04-26,RDP,191,5
2025-04-26,ROK,210,10
2025-04-26,TRT,215,5
2025-04-26,TRV,242,20
2025-04-27,ASN,74,3
2025-04-27,BBI,464,9
2025-04-27,BLR,12750,124
2025-04-27,CCU,5721,145
2025-04-27,CJB,64,0
2025-04-27,COK,226,11
2025-04-27,CTC,127,2
2025-04-27,GBI,243,2
2025-04-27,HYD,146,20
2025-04-27,IXB,182,2
2025-04-27,MAA,1137,56
2025-04-27,MYQ,112,9
2025-04-27,RDP,187,6
2025-04-27,ROK,182,2
2025-04-27,TRT,241,4
2025-04-27,TRV,174,2
2025-04-28,ASN,69,1
2025-04-28,BBI,501,22
2025-04-28,BLR,8318,167
2025-04-28,CCU,5532,151
2025-04-28,CJB,64,7
2025-04-28,COK,154,11
2025-04-28,CTC,129,0
2025-04-28,GBI,254,4
2025-04-28,HYD,179,19
2025-04-28,IXB,205,2
2025-04-28,MAA,994,76
2025-04-28,MYQ,142,5
2025-04-28,RDP,177,7
2025-04-28,ROK,205,2
2025-04-28,TRT,232,3
2025-04-28,TRV,95,19
2025-04-29,ASN,56,1
2025-04-29,BBI,457,6
2025-04-29,BLR,8429,219
2025-04-29,CCU,4995,120
2025-04-29,CJB,69,4
2025-04-29,COK,176,18
2025-04-29,CTC,121,2
2025-04-29,GBI,248,10
2025-04-29,HYD,166,18
2025-04-29,IXB,215,3
2025-04-29,MAA,1062,69
2025-04-29,MYQ,163,3
2025-04-29,RDP,158,6
2025-04-29,ROK,215,3
2025-04-29,TRT,251,10
2025-04-29,TRV,97,9
2025-04-30,ASN,68,2
2025-04-30,BBI,456,5
2025-04-30,BLR,10471,186
2025-04-30,CCU,5799,97
2025-04-30,CJB,65,6
2025-04-30,COK,228,19
2025-04-30,CTC,114,1
2025-04-30,GBI,265,3
2025-04-30,HYD,210,11
2025-04-30,IXB,246,5
2025-04-30,MAA,1965,42
2025-04-30,MYQ,212,6
2025-04-30,RDP,168,5
2025-04-30,ROK,246,5
2025-04-30,TRT,276,8
2025-04-30,TRV,142,6
2025-05-01,ASN,95,3
2025-05-01,BBI,343,10
2025-05-01,BLR,8611,177
2025-05-01,CCU,5609,147
2025-05-01,CJB,70,5
2025-05-01,COK,930,22
2025-05-01,CTC,91,0
2025-05-01,GBI,328,7
2025-05-01,HYD,168,9
2025-05-01,IXB,313,3
2025-05-01,MAA,1401,59
2025-05-01,MYQ,249,12
2025-05-01,RDP,212,4
2025-05-01,ROK,313,3
2025-05-01,TRT,267,6
2025-05-01,TRV,583,9
2025-05-02,ASN,70,0
2025-05-02,BBI,461,10
2025-05-02,BLR,10025,190
2025-05-02,CCU,5130,151
2025-05-02,CJB,80,4
2025-05-02,COK,626,14
2025-05-02,CTC,140,1
2025-05-02,GBI,282,3
2025-05-02,HYD,168,15
2025-05-02,IXB,290,1
2025-05-02,MAA,1121,66
2025-05-02,MYQ,228,8
2025-05-02,RDP,160,5
2025-05-02,ROK,290,1
2025-05-02,TRT,248,6
2025-05-02,TRV,360,6
2025-05-03,ASN,74,3
2025-05-03,BBI,513,7
2025-05-03,BLR,9594,169
2025-05-03,CCU,5071,143
2025-05-03,CJB,73,4
2025-05-03,COK,847,18
2025-05-03,CTC,116,0
2025-05-03,GBI,307,5
2025-05-03,HYD,212,18
2025-05-03,IXB,436,3
2025-05-03,MAA,1293,62
2025-05-03,MYQ,225,7
2025-05-03,RDP,188,12
2025-05-03,ROK,436,3
2025-05-03,TRT,270,3
2025-05-03,TRV,670,12
2025-05-04,ASN,78,2
2025-05-04,BBI,421,5
2025-05-04,BLR,8244,115
2025-05-04,CCU,5560,155
2025-05-04,CJB,82,4
2025-05-04,COK,482,12
2025-05-04,CTC,115,0
2025-05-04,GBI,334,5
2025-05-04,HYD,173,12
2025-05-04,IXB,295,4
2025-05-04,MAA,1742,43
2025-05-04,MYQ,209,4
2025-05-04,RDP,181,8
2025-05-04,ROK,295,4
2025-05-04,TRT,284,2
2025-05-04,TRV,325,10
2025-05-05,ASN,88,5
2025-05-05,BBI,434,10
2025-05-05,BLR,9425,219
2025-05-05,CCU,5177,143
2025-05-05,CJB,61,0
2025-05-05,COK,356,24
2025-05-05,CTC,113,1
2025-05-05,GBI,318,7
2025-05-05,HYD,215,13
2025-05-05,IXB,281,5
2025-05-05,MAA,1246,65
2025-05-05,MYQ,185,7
2025-05-05,RDP,182,7
2025-05-05,ROK,281,5
2025-05-05,TRT,263,3
2025-05-05,TRV,221,36
2025-05-06,ASN,52,2
2025-05-06,BBI,367,14
2025-05-06,BLR,8343,228
2025-05-06,CCU,4763,140
2025-05-06,CJB,61,3
2025-05-06,COK,250,21
2025-05-06,CTC,121,0
2025-05-06,GBI,290,6
2025-05-06,HYD,173,14
2025-05-06,IXB,256,5
2025-05-06,MAA,1007,74
2025-05-06,MYQ,147,3
2025-05-06,RDP,127,4
2025-05-06,ROK,256,5
2025-05-06,TRT,186,1
2025-05-06,TRV,163,28
2025-05-07,ASN,67,3
2025-05-07,BBI,442,4
2025-05-07,BLR,8428,191
2025-05-07,CCU,4941,123
2025-05-07,CJB,65,6
2025-05-07,COK,218,16
2025-05-07,CTC,153,2
2025-05-07,GBI,273,6
2025-05-07,HYD,158,15
2025-05-07,IXB,258,4
2025-05-07,MAA,1090,63
2025-05-07,MYQ,169,9
2025-05-07,RDP,152,5
2025-05-07,ROK,258,4
2025-05-07,TRT,244,2
2025-05-07,TRV,130,21
2025-05-08,ASN,72,3
2025-05-08,BBI,389,8
2025-05-08,BLR,8561,228
2025-05-08,CCU,4844,95
2025-05-08,CJB,67,4
2025-05-08,COK,209,7
2025-05-08,CTC,141,2
2025-05-08,GBI,275,7
2025-05-08,HYD,175,10
2025-05-08,IXB,232,3
2025-05-08,MAA,980,75
2025-05-08,MYQ,158,6
2025-05-08,RDP,158,14
2025-05-08,ROK,232,3
2025-05-08,TRT,262,6
2025-05-08,TRV,105,12
2025-05-09,ASN,73,1
2025-05-09,BBI,465,14
2025-05-09,BLR,8400,212
2025-05-09,CCU,5179,126
2025-05-09,CJB,56,6
2025-05-09,COK,215,13
2025-05-09,CTC,139,3
2025-05-09,GBI,245,1
2025-05-09,HYD,192,15
2025-05-09,IXB,242,7
2025-05-09,MAA,1060,66
2025-05-09,MYQ,152,9
2025-05-09,RDP,182,7
2025-05-09,ROK,242,7
2025-05-09,TRT,242,7
2025-05-09,TRV,83,18
2025-05-10,ASN,83,2
2025-05-10,BBI,412,9
2025-05-10,BLR,8978,200
2025-05-10,CCU,5151,125
2025-05-10,CJB,59,2
2025-05-10,COK,193,10
2025-05-10,CTC,163,0
2025-05-10,GBI,333,5
2025-05-10,HYD,162,16
2025-05-10,IXB,260,27
2025-05-10,MAA,1171,60
2025-05-10,MYQ,192,10
2025-05-10,RDP,213,4
2025-05-10,ROK,260,27
2025-05-10,TRT,262,2
2025-05-10,TRV,94,15
2025-05-11,ASN,75,4
2025-05-11,BBI,461,6
2025-05-11,BLR,6970,113
2025-05-11,CCU,5901,77
2025-05-11,CJB,44,2
2025-05-11,COK,185,15
2025-05-11,CTC,164,0
2025-05-11,GBI,326,4
2025-05-11,HYD,188,9
2025-05-11,IXB,248,4
2025-05-11,MAA,1213,58
2025-05-11,MYQ,185,10
2025-05-11,RDP,203,2
2025-05-11,ROK,248,4
2025-05-11,TRT,278,3
2025-05-11,TRV,61,11
2025-05-12,ASN,67,1
2025-05-12,BBI,404,5
2025-05-12,BLR,9076,197
